App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:25:55 PM","6 min 46 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
313398,76,313399,1273388,313404,63,
313509,81,313514,1278652,313534,69,
313611,95,313612,1282300,313674,79,
313711,100,313713,1280784,313734,83,
313812,97,313815,1271072,313833,81,
313917,90,313918,1271680,314004,74,
314018,95,314019,1271128,314044,81,
314118,82,314119,1271180,314124,68,
314225,60,314227,1274900,314281,51,
314331,97,314333,1272964,314344,81,
314425,97,314459,1279344,314485,82,
314530,82,314531,1275112,314548,62,
314632,93,314634,1273840,314640,77,
314738,100,314739,1276924,314792,83,
314864,98,314867,1271804,314889,82,
314913,95,314914,1271508,314923,79,
315030,55,315031,1274848,315038,53,
315114,100,315116,1274204,315122,81,
315221,86,315224,1281204,315259,74,
315322,92,315323,1276600,315333,75,
315424,97,315426,1273284,315435,81,
315524,95,315525,1275804,315542,81,
315625,97,315625,1273784,315631,79,
315725,47,315726,1272664,315731,41,
315832,91,315833,1277864,315850,76,
315946,95,315948,1282656,316001,81,
316047,95,316049,1277652,316055,77,
316150,95,316151,1274780,316164,80,
316263,95,316264,1277160,316292,80,
316369,92,316371,1274964,316389,78,
316468,60,316469,1273792,316480,44,
316594,79,316604,1282976,316622,68,
316625,92,316626,1277020,316635,76,
316733,97,316734,1282308,316755,81,
316833,87,316835,1279344,316851,72,
316939,95,316940,1276684,316965,79,
317041,93,317054,1279428,317077,78,
317151,100,317152,1274736,317158,83,
317250,74,317251,1271216,317266,64,
317361,97,317362,1276092,317370,81,
317464,97,317465,1279700,317522,81,
317565,94,317567,1277260,317577,77,
317666,87,317667,1271908,317675,75,
317806,100,317807,1275324,317836,83,
317869,90,317870,1272812,317897,76,
317969,75,317971,1271828,317982,62,
318072,92,318074,1277004,318091,77,
318173,92,318174,1280544,318245,78,
318274,100,318275,1275796,318303,83,
318379,91,318382,1272692,318405,76,
318476,89,318533,1274032,318556,78,
318575,97,318576,1273208,318587,76,
318681,79,318683,1272640,318696,66,
318775,94,318776,1282172,318790,79,
318872,97,318873,1277956,318944,81,
318998,97,319000,1277684,319009,82,
319095,92,319097,1274648,319119,77,
319198,97,319199,1277572,319237,82,
319313,100,319315,1275000,319338,83,
319402,60,319403,1272680,319414,48,
319502,68,319503,1278428,319551,55,
319621,89,319622,1278268,319711,75,
319731,97,319739,1278480,319749,82,
319834,88,319836,1277884,319855,72,
319931,87,319932,1274940,320007,73,
320009,100,320010,1277496,320019,83,
320088,90,320089,1275232,320109,75,
320188,70,320189,1271324,320201,57,
320339,81,320342,1276508,320352,69,
320451,97,320452,1280744,320506,81,
320543,93,320544,1277904,320574,78,
320643,97,320645,1272628,320655,81,
320747,93,320748,1274808,320796,78,
320848,97,320849,1272588,320873,81,
320948,68,320949,1271988,320955,59,
321044,83,321053,1283432,321083,70,
321142,97,321143,1275620,321215,82,
321251,97,321252,1275096,321259,76,
321361,85,321362,1274892,321373,72,
321456,94,321457,1274776,321519,78,
321557,97,321558,1274344,321574,79,
321660,76,321662,1273304,321676,67,
321772,68,321808,1279752,321827,61,
321829,100,321838,1276104,321846,83,
321932,95,321933,1279176,322011,79,
322024,97,322025,1276520,322036,81,
322179,86,322201,1276296,322252,75,
322282,97,322283,1278496,322316,81,
322384,92,322385,1273336,322395,77,
322483,66,322484,1272812,322568,55,
322584,100,322586,1278448,322597,83,
322691,97,322692,1283216,322699,81,
322797,97,322802,1276336,322858,82,
322860,100,322861,1277524,322869,83,
322954,100,322955,1275316,322964,83,
323054,97,323056,1274556,323070,81,
323157,88,323158,1274272,323166,73,
323311,83,323313,1276340,323330,69,
323421,93,323422,1280416,323495,77,
323502,100,323503,1276772,323523,83,
323590,84,323591,1274288,323599,72,
323752,98,323754,1275644,323769,82,
323784,100,323785,1274264,323806,83,
323884,92,323886,1272848,323895,77,
324042,86,324043,1275636,324056,72,
324125,93,324126,1277456,324206,78,
324252,98,324253,1277092,324271,82,
324304,85,324305,1274040,324337,68,
324415,95,324416,1275980,324423,82,
324522,95,324523,1275600,324535,80,
324623,85,324624,1272064,324631,71,
324755,78,324756,1283188,324777,66,
324882,98,324883,1281356,324942,82,
324983,92,324985,1279108,325006,77,
325085,97,325086,1276988,325105,81,
325192,93,325193,1276096,325235,78,
325296,95,325297,1273544,325315,80,
325398,76,325399,1273396,325406,64,
325503,95,325504,1278600,325515,79,
325562,83,325567,1279600,325615,70,
325666,100,325669,1278564,325709,83,
325768,92,325770,1275192,325789,77,
325869,95,325921,1278036,325949,81,
325967,97,325968,1275180,326015,79,
326067,84,326068,1275228,326077,71,
326222,80,326224,1276828,326250,67,
326323,95,326330,1276876,326338,80,
326425,100,326427,1274000,326444,83,
326528,90,326529,1274132,326566,76,
326626,89,326643,1274232,326652,76,
326739,100,326743,1274576,326763,83,
326835,92,326836,1271492,326847,74,
326932,57,326934,1271488,326941,51,
327032,95,327033,1276756,327046,79,
327141,93,327142,1280560,327149,78,
327242,94,327243,1278384,327252,79,
327369,90,327370,1273048,327385,76,
327472,97,327474,1275620,327490,81,
327523,100,327524,1272804,327543,83,
327622,76,327623,1272344,327644,64,
327726,85,327727,1280760,327763,71,
327877,95,327879,1280768,327945,80,
327946,96,327947,1275756,327952,79,
328044,74,328045,1275996,328061,61,
328142,97,328143,1276324,328149,81,
328246,92,328248,1277484,328275,77,
328352,95,328353,1273196,328362,79,
328452,79,328453,1278844,328509,65,
328612,95,328614,1281780,328671,80,
328673,95,328675,1277536,328682,80,
328822,90,328823,1276500,328863,76,
328884,91,328886,1275996,328893,77,
328978,97,328981,1274268,328993,81,
329080,87,329082,1273764,329090,73,
329180,47,329181,1273692,329189,41,
329282,95,329283,1276892,329289,80,
329410,94,329412,1280976,329420,78,
329511,94,329513,1277012,329527,77,
329613,95,329615,1272836,329621,79,
329731,95,329732,1276412,329748,82,
329822,88,329823,1273404,329830,74,
329923,70,329923,1273100,329929,58,
330032,83,330034,1284412,330054,67,
330133,90,330133,1277476,330188,76,
330235,100,330236,1275936,330243,83,
330341,86,330347,1276236,330357,72,
330442,92,330444,1276012,330505,77,
330543,100,330544,1274836,330571,83,
330650,85,330655,1272360,330667,72,
330751,79,330769,1280064,330804,67,
330856,95,330857,1276228,330964,79,
330966,100,330971,1276784,330990,83,
331054,86,331057,1276088,331065,70,
331157,92,331158,1277260,331222,77,
331268,97,331270,1275608,331301,82,
331369,90,331371,1274136,331380,75,
331470,52,331471,1274128,331477,42,
331572,81,331573,1280988,331599,67,
331691,95,331692,1282500,331699,80,
331782,97,331783,1280816,331805,81,
331884,88,331885,1274980,331904,74,
332001,95,332003,1277956,332023,80,
332108,94,332109,1275896,332137,79,
332208,78,332209,1271924,332218,67,
332312,85,332313,1278608,332335,71,
332432,97,332433,1277920,332486,82,
332536,97,332537,1276404,332546,80,
332638,88,332639,1273632,332654,74,
332684,90,332685,1274292,332694,74,
332789,100,332791,1274828,332821,83,
332892,93,332910,1272136,332919,76,
332993,52,332994,1271432,333003,41,
333093,95,333099,1276224,333106,80,
333201,95,333202,1280788,333258,80,
333302,94,333303,1278180,333310,79,
333407,92,333408,1273520,333449,77,
333528,100,333531,1274768,333549,83,
333615,89,333622,1273936,333640,75,
333716,60,333717,1272976,333724,46,
333850,78,333851,1281312,333865,66,
333939,96,333947,1277220,334032,81,
334033,100,334035,1282428,334051,83,
334131,83,334137,1274908,334185,70,
334232,94,334233,1275932,334251,79,
334341,100,334343,1276600,334370,83,
334442,92,334444,1273632,334454,76,
334544,89,334551,1279104,334558,75,
334652,95,334653,1277252,334757,79,
334767,100,334768,1277484,334777,83,
334869,90,334871,1276504,334889,76,
334958,94,334960,1275228,335060,79,
335063,100,335064,1276432,335073,83,
335166,89,335167,1274608,335181,74,
335217,70,335218,1274404,335224,59,
335323,97,335324,1277908,335331,80,
335469,94,335470,1282312,335499,81,
335569,86,335571,1273044,335588,72,
335670,89,335671,1273456,335700,75,
335770,94,335771,1276012,335787,79,
335871,95,335873,1273128,335884,79,
335972,76,335973,1274216,336040,70,
336072,100,336074,1275996,336098,83,
336173,100,336174,1280504,336231,83,
336272,87,336273,1275216,336288,73,
336384,93,336386,1274096,336401,78,
336438,94,336438,1275536,336449,79,
336543,97,336544,1275472,336554,82,
336644,87,336645,1271880,336654,73,
336761,80,336762,1280824,336769,65,
336922,93,336941,1283720,336965,79,
337023,95,337025,1276204,337041,78,
337127,92,337128,1277000,337169,77,
337226,95,337227,1276516,337253,80,
337328,97,337329,1274384,337343,79,
337428,68,337429,1273452,337434,56,
337555,80,337556,1284996,337579,67,
337646,94,337648,1279080,337698,81,
337700,100,337739,1285076,337755,83,
337802,95,337803,1277692,337829,78,
337903,92,337904,1275580,337949,77,
338023,97,338024,1279072,338051,82,
338113,91,338115,1276036,338146,76,
338214,87,338215,1272328,338229,71,
338314,81,338315,1277372,338354,69,
338431,87,338432,1276696,338515,73,
338529,100,338531,1274660,338538,83,
338632,88,338633,1274792,338641,73,
338733,87,338735,1274912,338753,73,
338843,95,338844,1273836,338860,80,
338902,90,338904,1272344,338915,76,
339003,64,339004,1271124,339073,53,
339104,100,339105,1276660,339111,83,
339211,90,339216,1282024,339261,76,
339311,97,339313,1277124,339319,81,
339423,88,339424,1273540,339530,76,
339533,100,339534,1276508,339552,83,
339626,97,339627,1274072,339638,81,
339727,56,339729,1273160,339738,50,
339828,81,339829,1282280,339845,68,
339982,95,339984,1280764,340002,79,
340087,95,340088,1274516,340118,80,
340187,95,340188,1275068,340232,80,
340289,100,340291,1277740,340298,83,
340391,95,340392,1275528,340406,79,
340491,76,340492,1272540,340498,63,
340598,90,340602,1277732,340611,76,
340694,97,340695,1280692,340776,81,
340794,97,340796,1278956,340807,81,
340895,92,340896,1276904,340906,77,
341033,94,341036,1279452,341075,79,
341087,95,341089,1274884,341112,80,
341184,83,341185,1274152,341191,68,
341285,67,341311,1284976,341333,61,
341386,97,341387,1274096,341397,81,
341486,100,341487,1282492,341506,83,
341591,88,341595,1272304,341606,72,
341691,92,341712,1273104,341721,78,
341791,97,341795,1275724,341817,83,
341891,92,341892,1272876,341903,77,
341992,65,341993,1274364,342024,54,
342098,100,342100,1273868,342127,83,
342199,97,342201,1280620,342257,81,
342299,92,342300,1277756,342309,77,
342400,88,342402,1274628,342418,74,
342510,95,342514,1277668,342553,80,
342601,95,342603,1275160,342647,79,
342702,80,342703,1272476,342718,63,
342816,93,342817,1277280,342823,80,
342921,93,342922,1281448,342954,78,
343026,95,343027,1279284,343043,79,
343127,95,343128,1276312,343138,80,
343181,96,343182,1277228,343190,80,
343289,100,343291,1279452,343386,83,
343393,97,343394,1273428,343405,81,
343521,70,343522,1279244,343577,63,
343612,97,343613,1276180,343727,79,
343729,97,343733,1284372,343747,83,
343815,88,343817,1276836,343875,74,
343918,95,343950,1277760,343970,78,
344036,97,344037,1275976,344067,83,
344117,97,344118,1275288,344141,81,
344218,86,344220,1271276,344230,73,
344318,94,344320,1276524,344339,79,
344422,97,344423,1280240,344491,81,
344523,95,344524,1276624,344537,79,
344633,92,344636,1273520,344645,77,
344734,92,344736,1276256,344774,78,
344841,95,344851,1273636,344866,79,
344940,75,344941,1273232,345006,61,
345043,100,345044,1276348,345153,83,
345176,100,345177,1281648,345205,83,
345255,81,345256,1274240,345271,68,
345364,95,345368,1274712,345378,80,
345415,94,345416,1275112,345481,79,
345515,95,345517,1274180,345526,80,
345615,84,345616,1272272,345621,69,
345717,50,345763,1281120,345804,56,
345817,97,345818,1275100,345824,79,
345922,95,345923,1282352,345930,79,
346022,89,346024,1278092,346050,74,
346138,95,346140,1276704,346185,80,
346236,97,346237,1277068,346277,81,
346348,97,346356,1274052,346365,82,
346448,68,346449,1273840,346454,54,
346549,95,346551,1278800,346558,80,
346659,97,346661,1283316,346668,81,
346760,87,346761,1279024,346771,73,
346860,90,346862,1275356,346875,75,
346961,100,346962,1278148,346987,83,
347067,92,347068,1275200,347087,77,
347166,73,347167,1274896,347177,60,
347281,100,347287,1274704,347419,82,
347420,98,347421,1274748,347433,83,
347474,88,347475,1277048,347484,71,
347587,94,347589,1274272,347599,79,
347688,97,347689,1276860,347722,81,
347783,97,347784,1274428,347792,81,
347883,62,347884,1271532,347891,52,
347985,97,347986,1277032,347993,81,
348101,93,348102,1282716,348124,78,
348193,87,348193,1276636,348200,70,
348304,89,348305,1275384,348329,76,
348391,97,348395,1278384,348430,81,
348468,96,348469,1272980,348496,81,
348568,77,348569,1272288,348574,63,
348678,78,348679,1282720,348705,67,
348772,92,348773,1278856,348851,77,
348873,100,348874,1278232,348892,83,
349065,89,349069,1275112,349137,76,
349139,100,349140,1277096,349155,83,
349199,96,349201,1274904,349241,80,
349293,79,349293,1273952,349300,64,
349396,73,349397,1281588,349443,60,
349552,96,349554,1281300,349604,81,
349605,100,349607,1277484,349626,83,
349765,89,349767,1276244,349785,74,
349815,100,349816,1276648,349830,83,
349919,95,349922,1277440,349932,78,
350021,93,350022,1275184,350032,79,
350122,72,350123,1274296,350182,60,
350222,90,350223,1273316,350359,75,
350361,100,350362,1275880,350372,83,
350431,82,350432,1274372,350479,69,
350526,94,350527,1272584,350537,79,
350627,97,350628,1274356,350651,81,
350782,85,350783,1271284,350793,70,
350831,66,350832,1271620,350838,48,
350944,82,350946,1276396,350959,70,
351061,90,351065,1281832,351124,75,
351165,97,351167,1275700,351174,81,
351266,92,351268,1274176,351275,77,
351377,100,351379,1276808,351407,83,
351481,93,351482,1274672,351489,76,
351579,71,351580,1271588,351585,60,
351681,90,351683,1277848,351702,75,
351811,92,351812,1281608,351819,77,
351912,87,351913,1276896,351975,72,
352021,92,352048,1275804,352128,80,
352131,100,352133,1278764,352158,83,
352174,100,352175,1275960,352215,83,
352273,86,352274,1272824,352280,66,
352384,80,352385,1284300,352402,68,
352481,90,352482,1278596,352489,75,
352610,100,352611,1279908,352618,82,
352684,86,352717,1276832,352730,75,
352802,97,352805,1276432,352819,81,
352904,95,352905,1276320,352918,80,
353008,82,353009,1274348,353018,67,
353112,69,353113,1279088,353153,59,
353222,91,353223,1274604,353342,76,
353356,100,353357,1277132,353380,83,
353430,96,353442,1273632,353490,81,
353526,94,353527,1274488,353539,78,
353578,100,353579,1274352,353647,83,
353677,100,353678,1273604,353716,83,
353777,75,353778,1273816,353801,63,
353886,93,353887,1282056,353910,78,
353987,95,353988,1276924,354089,80,
354097,100,354098,1275928,354108,83,
354194,84,354195,1276308,354221,70,
354292,90,354293,1275568,354318,75,
354461,100,354462,1273784,354483,83,
354505,77,354507,1273372,354517,67,
354606,45,354607,1272788,354618,37,
354709,92,354713,1278748,354735,78,
354817,97,354818,1282676,354892,81,
354908,100,354920,1278068,354937,83,
355008,91,355010,1275180,355021,76,
355122,93,355144,1277600,355195,79,
355209,90,355211,1274800,355222,70,
355315,82,355317,1274544,355324,67,
355421,63,355422,1280700,355463,52,
355538,92,355572,1281508,355579,79,
355629,100,355630,1277040,355642,83,
355741,93,355742,1277852,355762,78,
355844,92,355845,1277956,355906,77,
355956,100,355958,1277036,355975,81,
356060,85,356061,1274436,356070,72,
356172,71,356173,1276164,356220,60,
356282,95,356284,1274912,356397,79,
356398,100,356400,1275652,356406,83,
356433,76,356434,1277460,356441,61,
356544,88,356545,1273388,356583,74,
356644,100,356645,1275112,356671,83,
356746,100,356747,1272728,356767,83,
356848,60,356849,1272176,356872,48,
356953,84,356961,1282344,356992,70,
357062,95,357063,1279096,357145,80,
357165,100,357167,1276792,357178,83,
357268,90,357274,1274336,357291,76,
357421,98,357424,1277108,357451,82,
357478,95,357479,1274448,357487,80,
357532,88,357533,1274084,357541,71,
357632,56,357633,1273732,357703,46,
357737,97,357738,1277148,357746,81,
357841,91,357842,1281904,357857,76,
357944,87,357945,1275100,357958,73,
358057,92,358064,1276164,358077,79,
358161,93,358162,1278360,358189,76,
358270,90,358273,1275968,358290,76,
358364,75,358366,1273196,358376,60,
358464,78,358466,1282024,358488,65,
358572,88,358574,1278652,358661,76,
358674,100,358685,1278600,358692,83,
358777,90,358778,1278152,358803,74,
358878,97,358879,1275712,358964,81,
358983,95,358984,1276292,359001,79,
359083,88,359085,1274344,359095,73,
359186,90,359187,1284312,359222,75,
359292,97,359293,1278224,359325,82,
359404,97,359405,1277792,359423,81,
359508,92,359513,1273480,359522,78,
359609,92,359614,1274148,359689,77,
359709,100,359711,1273172,359727,83,
359811,85,359812,1272708,359819,70,
359912,46,359913,1274412,359975,38,
360015,100,360017,1274556,360042,83,
360159,100,360160,1276932,360183,83,
360227,73,360231,1274876,360257,61,
360331,86,360332,1275504,360339,71,
360433,95,360434,1278376,360448,80,
360486,100,360487,1276848,360502,83,
360586,87,360587,1273176,360595,71,
360686,82,360687,1282316,360716,70,
360838,91,360839,1282624,360863,77,
360939,85,360941,1277984,360958,71,
360999,100,361005,1277132,361037,83,
361099,95,361102,1275512,361118,79,
361199,97,361201,1274608,361222,81,
361302,90,361303,1274280,361309,72,
361403,80,361404,1283552,361440,69,
361511,95,361512,1281364,361577,80,
361613,100,361615,1280164,361635,83,
361716,88,361718,1276912,361738,74,
361823,93,361826,1277104,361918,78,
361927,100,361928,1276164,361936,83,
362027,90,362028,1275344,362035,76,
362133,56,362134,1273696,362206,47,
362234,100,362235,1275772,362241,83,
362334,92,362335,1280096,362384,77,
362435,95,362437,1275556,362444,79,
362542,91,362543,1275052,362554,76,
362651,97,362652,1277124,362659,82,
362754,92,362757,1274384,362802,77,
362855,85,362857,1272372,362864,72,
362954,91,362955,1276784,362969,77,
363061,97,363092,1282776,363098,82,
363170,95,363171,1278832,363179,78,
363283,91,363287,1276452,363317,77,
363384,100,363386,1276632,363431,83,
363493,97,363494,1274536,363513,81,
363592,83,363594,1273584,363600,70,
363681,91,363682,1279660,363704,77,
363771,94,363772,1279724,363848,78,
363896,97,363899,1280164,363911,82,
364004,95,364005,1274448,364017,79,
364113,95,364114,1277448,364141,79,
364220,94,364222,1275136,364238,80,
364315,65,364316,1274436,364322,50,
364438,81,364449,1279656,364458,70,
364473,100,364475,1277308,364642,83,
364643,100,364645,1277696,364653,83,
364679,85,364680,1279592,364690,75,
364784,93,364785,1277296,364804,77,
364902,93,364903,1279692,364948,78,
365011,100,365014,1277836,365035,83,
365111,80,365112,1274960,365118,65,
365213,85,365214,1281348,365272,72,
365312,100,365313,1276420,365319,83,
365426,100,365427,1280224,365457,83,
365517,97,365518,1275908,365559,81,
365633,93,365634,1274912,365657,77,
365719,100,365732,1275900,365745,83,
365817,94,365819,1274396,365827,78,
365918,61,365919,1275604,365992,64,
366019,92,366020,1276912,366114,66,
366151,100,366161,1278944,366176,83,
366223,88,366231,1275740,366248,72,
366322,89,366323,1275552,366354,73,
366425,100,366426,1278648,366435,83,
366527,92,366529,1275468,366537,78,
366631,81,366633,1275300,366652,66,
366733,91,366734,1279692,366764,77,
366841,86,366842,1277280,366890,71,
366891,100,366938,1281820,366967,83,
366992,97,366994,1279272,367006,80,
367095,95,367096,1277664,367105,80,
367196,92,367197,1278488,367282,77,
367317,97,367331,1275808,367358,79,
367403,78,367404,1273912,367414,58,
367553,83,367554,1278940,367562,71,
367671,91,367672,1284748,367679,76,
367762,91,367764,1279496,367780,77,
367867,97,367883,1277324,367926,78,
367969,95,367990,1278924,368015,83,
368068,100,368069,1276908,368078,83,
368168,71,368169,1272568,368178,58,
368272,90,368275,1276952,368288,75,
368372,97,368373,1280132,368458,81,
368475,97,368486,1275832,368507,82,
368573,92,368574,1274600,368591,77,
368693,97,368695,1275904,368736,82,
368746,100,368747,1275548,368757,83,
368848,83,368850,1272792,368861,71,
368962,70,368964,1278876,369001,55,
369063,87,369064,1274424,369149,73,
369189,100,369201,1276284,369207,83,
369276,89,369280,1274760,369339,77,
369368,100,369369,1275468,369417,83,
369472,100,369474,1276596,369482,83,
369572,87,369573,1274936,369584,73,
369672,67,369673,1272724,369746,55,
369774,95,369775,1275176,369783,80,
369876,97,369877,1282256,369917,81,
369980,92,369982,1276900,370007,77,
370095,92,370115,1276544,370138,77,
370196,100,370198,1279552,370236,83,
370292,100,370294,1274108,370306,83,
370393,56,370394,1274060,370403,47,
370486,89,370487,1281388,370513,75,
370611,94,370612,1283832,370659,78,
370665,100,370667,1278744,370686,83,
370781,93,370782,1276464,370810,77,
370892,97,370894,1277272,370943,81,
370985,91,370986,1275540,371004,74,
371091,74,371092,1274676,371103,62,
371206,68,371208,1281104,371272,60,
371292,94,371293,1274488,371310,78,
371393,100,371394,1280388,371428,83,
371493,87,371494,1273844,371503,73,
371599,95,371600,1275080,371629,78,
371694,97,371695,1277220,371738,83,
371795,92,371796,1274884,371813,77,
371897,75,371898,1272112,371989,62,
372003,100,372004,1274332,372015,83,
372111,100,372112,1282012,372160,83,
372216,92,372217,1279708,372224,77,
372323,88,372326,1277128,372377,74,
372459,96,372461,1277020,372487,80,
372498,100,372499,1274472,372534,83,
372598,78,372599,1273120,372614,65,
372706,95,372708,1278572,372723,79,
372806,89,372807,1282596,372891,75,
372908,100,372909,1280564,372929,83,
373008,92,373009,1274836,373025,77,
373135,96,373136,1277888,373169,80,
373237,90,373242,1274996,373255,76,
373337,75,373342,1274760,373419,61,
373439,95,373441,1277508,373584,80,
373588,100,373591,1280108,373615,83,
373642,80,373643,1276672,373657,66,
373746,95,373750,1276844,373858,80,
373860,100,373861,1278772,373895,83,
373904,100,373908,1275988,373937,83,
374001,84,374002,1275828,374014,70,
374101,79,374102,1274644,374147,67,
374202,86,374204,1273076,374337,72,
374352,100,374353,1276900,374360,83,
374449,85,374455,1274528,374472,73,
374562,95,374563,1276616,374606,80,
374662,92,374675,1274668,374699,78,
374762,73,374763,1272160,374768,58,
374833,71,374834,1277448,374869,59,
374958,89,374961,1278484,375049,76,
375053,100,375060,1277060,375086,83,
375164,88,375165,1277048,375187,73,
375266,92,375271,1273972,375370,78,
375373,100,375374,1275112,375386,83,
375467,89,375468,1273684,375476,74,
375572,76,375573,1278668,375579,64,
375681,90,375682,1277628,375690,77,
375798,100,375806,1276820,375823,83,
375892,84,375893,1276428,375937,68,
375992,97,375994,1277096,376018,81,
376102,97,376104,1277972,376111,81,
376193,83,376195,1275480,376202,71,
376294,55,376295,1273928,376301,44,
376394,95,376396,1278768,376404,79,
376498,92,376499,1282540,376549,79,
376560,100,376561,1277824,376569,83,
376651,87,376652,1278196,376694,72,
376802,92,376803,1280028,376877,77,
376880,100,376881,1275852,376916,83,
376954,93,376955,1274400,376968,77,
377054,50,377055,1274416,377063,41,
377167,95,377168,1277596,377181,80,
377278,97,377280,1282088,377288,82,
377378,90,377379,1277308,377387,74,
377482,92,377484,1273888,377491,74,
377583,92,377584,1276652,377621,79,
377683,94,377684,1274100,377693,79,
377785,70,377840,1274832,377854,68,
377886,97,377888,1277224,377894,78,
377991,97,377992,1281496,377999,81,
378092,90,378093,1278444,378107,75,
378194,100,378197,1276072,378213,83,
378323,96,378324,1278924,378346,78,
378396,93,378397,1274344,378408,81,
378496,80,378497,1273232,378509,67,
378602,88,378603,1284024,378616,74,
378702,92,378703,1280600,378799,78,
378804,97,378805,1278216,378817,81,
378911,94,378913,1276720,378930,78,
379013,89,379014,1276764,379021,75,
379114,97,379115,1276476,379125,81,
379216,82,379217,1275388,379224,69,
379317,53,379319,1276192,379407,60,
379417,100,379418,1280380,379429,83,
379518,97,379519,1282064,379563,82,
379619,97,379620,1279744,379626,81,
379720,90,379721,1277232,379729,74,
379828,93,379829,1279920,379883,80,
379930,95,379931,1277188,379951,77,
380031,76,380032,1271512,380038,64,
380132,74,380133,1276832,380169,62,
380252,91,380253,1277708,380362,78,
380371,95,380372,1277976,380380,79,
380459,93,380471,1275700,380492,79,
380547,100,380548,1273424,380558,83,
380649,100,380655,1274360,380663,83,
380750,84,380752,1272280,380763,71,
380851,81,380859,1281760,380880,66,
380951,91,380953,1279056,381026,76,
381053,100,381054,1278804,381077,83,
381152,92,381161,1274312,381182,77,
381265,93,381266,1276848,381288,77,
381353,100,381355,1275112,381369,83,
381456,89,381458,1274452,381467,75,
381557,69,381558,1281404,381610,58,
381672,97,381673,1276764,381773,82,
381774,100,381775,1279812,381797,83,
381873,85,381874,1275652,381907,71,
381973,92,381974,1276356,382001,77,
382074,100,382076,1279124,382113,83,
382180,92,382181,1276940,382193,77,
382275,78,382277,1275016,382363,70,
382375,97,382376,1276264,382395,83,
382476,97,382477,1283460,382494,81,
382576,89,382578,1278812,382597,75,
382686,92,382687,1277536,382786,75,
382834,96,382835,1276592,382854,82,
382884,95,382885,1274992,382895,76,
383034,79,383035,1284520,383053,67,
383085,95,383087,1275552,383097,79,
383185,95,383186,1281100,383242,80,
383286,87,383287,1278468,383297,72,
383404,95,383406,1273820,383416,80,
383504,95,383505,1276808,383540,81,
383658,90,383659,1273340,383678,74,
383759,78,383780,1281072,383799,71,
383809,100,383810,1279064,383821,83,
383911,97,383912,1280456,383919,81,
384016,94,384018,1277824,384030,79,
384113,88,384114,1275204,384129,74,
384231,93,384233,1277968,384274,78,
384326,100,384337,1275012,384356,83,
384427,83,384428,1273240,384436,67,
384546,88,384547,1277824,384557,74,
384661,89,384662,1282204,384669,75,
384763,94,384764,1280168,384779,79,
384865,88,384867,1277204,384881,73,
384969,97,384992,1279868,385020,82,
385076,100,385077,1275284,385085,83,
385126,85,385127,1275200,385145,69,
385232,73,385233,1281116,385266,62,
385353,97,385354,1280364,385447,81,
385449,100,385450,1286316,385467,83,
385541,87,385542,1276524,385582,72,
385640,91,385641,1277696,385657,78,
385741,100,385742,1277672,385759,83,
385841,90,385842,1276564,385859,75,
385943,76,385948,1273912,386025,71,
386060,97,386062,1276556,386138,80,
386161,97,386162,1283900,386213,81,
386267,86,386273,1273732,386325,74,
386373,88,386374,1275592,386387,72,
386478,100,386479,1277076,386488,83,
386581,95,386582,1274632,386593,80,
386680,74,386681,1272140,386761,64,
386783,95,386785,1274840,386873,79,
386926,98,386927,1279168,386943,82,
386986,91,386987,1279044,386994,76,
387098,84,387100,1275740,387108,72,
387208,100,387209,1279048,387244,83,
387302,95,387303,1274068,387331,77,
387401,77,387403,1273200,387408,64,
387501,85,387502,1277996,387522,73,
387602,87,387603,1281052,387666,73,
387704,97,387705,1280156,387719,81,
387804,92,387805,1277228,387823,77,
387909,91,387933,1276184,387971,78,
388012,97,388014,1274656,388046,81,
388110,70,388111,1273788,388122,62,
388221,70,388222,1279896,388230,56,
388323,97,388324,1278868,388402,81,
388433,100,388434,1284364,388464,83,
388522,81,388523,1278316,388545,68,
388586,100,388592,1277168,388601,83,
388681,87,388682,1277812,388693,72,
388782,100,388785,1276648,388799,83,
388884,84,388885,1275508,388893,70,
389034,73,389035,1282928,389062,61,
389085,85,389086,1275100,389107,71,
389197,100,389198,1282512,389240,83,
389289,92,389291,1277560,389306,77,
389390,90,389391,1277252,389415,75,
389493,97,389520,1276572,389544,82,
389592,95,389593,1273888,389607,78,
389691,71,389692,1273108,389702,57,
389792,90,389793,1278372,389800,77,
389896,92,389897,1282504,389944,77,
389997,97,389998,1278292,390021,81,
390099,89,390101,1275592,390116,76,
390252,98,390253,1277660,390265,82,
390357,78,390358,1275276,390373,65,
390458,52,390459,1275180,390471,42,
390522,96,390523,1282296,390536,80,
390631,88,390633,1276276,390743,74,
390761,100,390762,1277768,390775,82,
390823,80,390824,1276388,390871,70,
390927,91,390928,1276808,390980,78,
391041,100,391044,1277900,391059,83,
391126,97,391127,1275140,391144,81,
391225,66,391226,1274172,391232,55,
391331,95,391333,1279172,391344,78,
391442,93,391443,1283980,391492,78,
391542,97,391543,1281816,391555,81,
391652,93,391654,1278660,391701,78,
391761,97,391763,1281608,391793,81,
391877,97,391890,1276784,391902,82,
391925,89,391925,1276644,391935,66,
