execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.003357,480,14,14,1,1,1,1,0,0,16,14,14,
0.006021,16,14,14,5,5,1,1,2,2,48,14,14,
0.012019,480,14,14,1,1,1,1,0,0,96,14,14,
0.034047,96,14,14,3,3,1,1,1,1,204,14,14,
0.017318,480,14,14,1,1,1,1,0,0,192,14,14,
0.001693,508,4,4,1,1,1,1,0,0,128,4,4,
0.140225,3,224,224,7,7,2,2,2,2,64,112,112,
0.0118,64,56,56,1,1,1,1,0,0,64,56,56,
0.246461,64,56,56,3,3,1,1,1,1,192,56,56,
0.004421,192,28,28,1,1,1,1,0,0,16,28,28,
0.010439,16,28,28,5,5,1,1,2,2,32,28,28,
0.011666,192,28,28,1,1,1,1,0,0,96,28,28,
0.068301,96,28,28,3,3,1,1,1,1,128,28,28,
0.009018,192,28,28,1,1,1,1,0,0,64,28,28,
0.005639,192,28,28,1,1,1,1,0,0,32,28,28,
0.011366,256,28,28,1,1,1,1,0,0,64,28,28,
0.007534,256,28,28,1,1,1,1,0,0,32,28,28,
0.048715,32,28,28,5,5,1,1,2,2,96,28,28,
0.020832,256,28,28,1,1,1,1,0,0,128,28,28,
0.149334,128,28,28,3,3,1,1,1,1,192,28,28,
0.022453,256,28,28,1,1,1,1,0,0,128,28,28,
0.00727,480,14,14,1,1,1,1,0,0,64,14,14,
0.003247,480,14,14,1,1,1,1,0,0,16,14,14,
0.004954,16,14,14,5,5,1,1,2,2,48,14,14,
0.010851,480,14,14,1,1,1,1,0,0,96,14,14,
0.03252,96,14,14,3,3,1,1,1,1,204,14,14,
0.015368,480,14,14,1,1,1,1,0,0,192,14,14,
0.001996,508,4,4,1,1,1,1,0,0,128,4,4,
0.096071,3,224,224,7,7,2,2,2,2,64,112,112,
0.009411,64,56,56,1,1,1,1,0,0,64,56,56,
0.182658,64,56,56,3,3,1,1,1,1,192,56,56,
0.001923,192,28,28,1,1,1,1,0,0,16,28,28,
0.00556,16,28,28,5,5,1,1,2,2,32,28,28,
0.007045,192,28,28,1,1,1,1,0,0,96,28,28,
0.044737,96,28,28,3,3,1,1,1,1,128,28,28,
0.005982,192,28,28,1,1,1,1,0,0,64,28,28,
0.002601,192,28,28,1,1,1,1,0,0,32,28,28,
