Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
46042,35,52469,1586000,52470,3518016,154632.672897196,52589,25
46142,47,52569,1586000,52570,3519416,156032.672897196,52692,36
46242,39,52670,1586000,52671,3520284,156900.672897196,52787,27
46343,34,52770,1586000,52771,3515184,151800.672897196,52886,24
46444,38,52870,1586000,52871,3515332,151948.672897196,52987,27
46545,23,52972,1586000,52973,3518168,154784.672897196,53091,17
46645,24,53073,1586000,53074,3518664,155280.672897196,53192,17
46745,26,53173,1586000,53174,3520896,157512.672897196,53291,20
46846,22,53273,1586000,53274,3522068,158684.672897196,53390,16
46946,26,53373,1586000,53374,3523556,160172.672897196,53493,21
47047,32,53474,1586000,53475,3524548,161164.672897196,53589,24
47147,14,53574,1586000,53575,3523804,160420.672897196,53692,9
47249,27,53675,1586000,53676,3524112,160728.672897196,53791,17
47350,20,53776,1586000,53777,3524376,160992.672897196,53903,18
47450,50,53880,1586000,53882,3523360,159976.672897196,53996,35
47551,50,53977,1586000,53978,3523608,160224.672897196,54105,35
47650,44,54078,1586000,54080,3520504,157120.672897196,54193,30
47751,38,54178,1586000,54179,3519568,156184.672897196,54302,30
47851,53,54278,1586000,54280,3521656,158272.672897196,54394,38
47951,34,54379,1586000,54380,3522096,158712.672897196,54494,23
48052,28,54479,1586000,54480,3522096,158712.672897196,54597,20
48153,25,54580,1378000,54581,3518128,154744.672897196,54705,16
48254,33,54680,1586000,54681,3517116,153732.672897196,54797,24
48355,23,54781,1586000,54782,3521772,158388.672897196,54902,18
48455,22,54882,1586000,54883,3522368,158984.672897196,55002,21
48556,29,54984,1586000,54985,3523384,160000.672897196,55101,19
48656,36,55083,1586000,55085,3521896,158512.672897196,55199,27
48756,12,55184,1586000,55185,3521260,157876.672897196,55303,9
48858,29,55284,1586000,55285,3521756,158372.672897196,55400,22
48957,12,55385,1586000,55386,3524488,161104.672897196,55507,7
49058,36,55485,1586000,55486,3524736,161352.672897196,55603,27
49160,43,55586,1586000,55587,3517392,154008.672897196,55714,33
49263,45,55688,1586000,55689,3515288,151904.672897196,55808,32
49360,47,55790,1586000,55792,3515008,151624.672897196,55905,36
49461,52,55888,1586000,55889,3517736,154352.672897196,56005,34
49563,45,55988,1586000,55989,3520464,157080.672897196,56114,32
49663,31,56090,1586000,56092,3520712,157328.672897196,56207,23
49765,20,56191,1586000,56192,3523936,160552.672897196,56312,15
49864,25,56293,1586000,56294,3522360,158976.672897196,56408,20
49964,22,56392,1586000,56393,3522856,159472.672897196,56507,17
50066,20,56492,1586000,56493,3523352,159968.672897196,56610,15
50165,55,56593,1586000,56595,3522484,159100.672897196,56719,37
50266,46,56692,1586000,56694,3522528,159144.672897196,56808,32
50366,15,56793,1586000,56794,3519888,156504.672897196,56911,11
50467,17,56894,1586000,56895,3518040,154656.672897196,57009,13
50567,26,56994,1586000,56995,3517448,154064.672897196,57113,18
50670,23,57095,1586000,57096,3519928,156544.672897196,57213,19
50768,35,57197,1586000,57198,3514972,151588.672897196,57313,25
50870,45,57295,1586000,57297,3514336,150952.672897196,57415,35
50971,53,57398,1586000,57399,3519244,155860.672897196,57520,37
51073,50,57499,1586000,57500,3520980,157596.672897196,57619,36
51173,40,57600,1586000,57601,3521228,157844.672897196,57720,29
51274,36,57701,1586000,57702,3523960,160576.672897196,57824,26
51374,46,57801,1586000,57802,3523880,160496.672897196,57917,34
51475,22,57902,1586000,57903,3526064,162680.672897196,58026,16
51575,36,58003,1586000,58005,3522216,158832.672897196,58122,26
51676,28,58103,1586000,58104,3522552,159168.672897196,58220,21
51776,33,58203,1586000,58204,3523528,160144.672897196,58319,23
51878,26,58303,1586000,58304,3521508,158124.672897196,58423,19
51977,29,58406,1586000,58407,3522004,158620.672897196,58521,21
52077,18,58504,1586000,58505,3516904,153520.672897196,58622,16
52178,27,58605,1586000,58607,3521612,158228.672897196,58724,20
52278,23,58705,1586000,58707,3521736,158352.672897196,58821,14
52378,25,58806,1586000,58807,3521828,158444.672897196,58924,20
52479,33,58906,1586000,58907,3522076,158692.672897196,59027,25
52580,48,59008,1586000,59009,3523068,159684.672897196,59124,35
52683,46,59108,1586000,59109,3523080,159696.672897196,59233,33
52781,38,59211,1586000,59212,3519140,155756.672897196,59345,27
52882,45,59309,1586000,59310,3518056,154672.672897196,59420,33
52983,54,59410,1586000,59410,3522096,158712.672897196,59531,37
53083,33,59510,1586000,59512,3522344,158960.672897196,59627,24
53183,26,59611,1586000,59612,3522840,159456.672897196,59727,20
53284,28,59711,1586000,59712,3523384,160000.672897196,59827,20
53384,27,59811,1586000,59813,3522740,159356.672897196,59927,18
53485,26,59911,1586000,59913,3522840,159456.672897196,60026,20
53585,17,60012,1586000,60013,3518848,155464.672897196,60132,13
53687,32,60112,1586000,60114,3521872,158488.672897196,60232,25
53786,32,60214,1586000,60215,3525840,162456.672897196,60329,24
53888,27,60313,1586000,60314,3524560,161176.672897196,60431,21
53987,32,60415,1586000,60417,3524464,161080.672897196,60530,22
54086,27,60515,1586000,60516,3525032,161648.672897196,60629,21
54188,34,60614,1586000,60615,3525280,161896.672897196,60734,25
54287,40,60716,1586000,60718,3522864,159480.672897196,60841,27
54388,50,60817,1586000,60819,3518704,155320.672897196,60937,38
54488,47,60916,1586000,60917,3523136,159752.672897196,61035,34
54588,33,61017,1586000,61019,3522992,159608.672897196,61140,24
54694,41,61116,1586000,61118,3522748,159364.672897196,61249,33
54790,52,61223,1586000,61226,3525992,162608.672897196,61343,35
54890,26,61317,1586000,61318,3524612,161228.672897196,61445,18
54991,25,61417,1378000,61420,3525108,161724.672897196,61539,16
55091,19,61521,1586000,61522,3520396,157012.672897196,61640,15
55191,26,61618,1586000,61620,3525256,161872.672897196,61738,19
55291,25,61719,1586000,61720,3526236,162852.672897196,61837,19
55392,31,61819,1586000,61820,3523788,160404.672897196,61941,24
55492,32,61920,1586000,61924,3522988,159604.672897196,62040,21
55593,26,62020,1586000,62022,3524080,160696.672897196,62139,21
55693,24,62120,1586000,62121,3524080,160696.672897196,62243,19
55795,32,62221,1586000,62222,3519792,156408.672897196,62349,23
55895,33,62322,1586000,62326,3520892,157508.672897196,62446,22
55995,43,62422,1586000,62423,3523136,159752.672897196,62545,31
56097,33,62523,1586000,62524,3522660,159276.672897196,62659,29
56196,47,62635,1586000,62636,3523400,160016.672897196,62734,32
56297,52,62724,1586000,62725,3524392,161008.672897196,62843,35
56398,32,62824,1586000,62825,3523716,160332.672897196,62952,26
56498,40,62925,1586000,62926,3525220,161836.672897196,63051,29
56598,28,63025,1586000,63027,3520532,157148.672897196,63152,21
56699,27,63126,1586000,63131,3525492,162108.672897196,63249,19
56799,31,63227,1586000,63228,3525004,161620.672897196,63344,23
56900,22,63327,1586000,63328,3523284,159900.672897196,63446,17
57000,31,63427,1586000,63428,3524028,160644.672897196,63549,20
57100,34,63527,1586000,63529,3525508,162124.672897196,63647,24
57201,31,63628,1586000,63629,3528220,164836.672897196,63749,22
57301,27,63728,1586000,63729,3528468,165084.672897196,63853,19
57401,36,63829,1586000,63830,3527800,164416.672897196,63951,25
57504,26,63929,1586000,63930,3527800,164416.672897196,64051,19
57602,25,64032,1586000,64033,3521976,158592.672897196,64155,19
57703,43,64130,1586000,64131,3523340,159956.672897196,64255,32
57803,51,64230,1586000,64232,3523340,159956.672897196,64352,36
57904,32,64331,1586000,64332,3522356,158972.672897196,64459,24
57955,55,64432,1586000,64433,3522356,158972.672897196,64492,43
58055,28,64482,1586000,64483,3525996,162612.672897196,64593,19
58160,36,64582,1586000,64583,3525752,162368.672897196,64715,29
58256,48,64688,1586000,64692,3529708,166324.672897196,64804,31
58356,28,64783,1586000,64784,3528936,165552.672897196,64899,20
58456,24,64884,1586000,64885,3527656,164272.672897196,65001,16
58557,32,64984,1586000,64985,3527904,164520.672897196,65101,24
58657,28,65084,1586000,65085,3528120,164736.672897196,65199,19
58760,26,65184,1586000,65185,3528368,164984.672897196,65314,22
58857,36,65287,1586000,65288,3523584,160200.672897196,65401,22
58963,26,65385,1586000,65386,3520748,157364.672897196,65514,21
59058,38,65490,1586000,65492,3524964,161580.672897196,65608,26
59159,37,65586,1586000,65587,3527096,163712.672897196,65705,26
59259,31,65687,1586000,65690,3526556,163172.672897196,65807,23
59359,39,65787,1586000,65788,3527768,164384.672897196,65906,29
59460,44,65887,1586000,65889,3520416,157032.672897196,66007,32
59560,44,65987,1586000,65989,3519936,156552.672897196,66110,30
59660,38,66090,1586000,66092,3523640,160256.672897196,66209,30
59761,44,66188,1586000,66189,3523832,160448.672897196,66319,32
59862,52,66289,1586000,66292,3526808,163424.672897196,66400,37
59963,43,66389,1586000,66390,3526172,162788.672897196,66513,31
60063,44,66491,1586000,66492,3527616,164232.672897196,66611,34
60163,40,66591,1586000,66592,3527816,164432.672897196,66710,28
60264,40,66691,1586000,66692,3528344,164960.672897196,66809,28
60364,36,66792,1586000,66793,3521776,158392.672897196,66915,25
60465,31,66892,1586000,66893,3525868,162484.672897196,67008,23
60565,37,66992,1586000,66993,3524884,161500.672897196,67111,26
60666,37,67093,1586000,67094,3527364,163980.672897196,67214,29
60766,25,67194,1586000,67195,3528260,164876.672897196,67313,18
60868,31,67293,1586000,67294,3530484,167100.672897196,67414,23
60967,44,67395,1586000,67396,3530832,167448.672897196,67519,32
61071,32,67495,1586000,67498,3530744,167360.672897196,67617,24
61171,32,67599,1586000,67600,3530204,166820.672897196,67715,20
61271,25,67698,1586000,67699,3525236,161852.672897196,67817,18
61375,44,67799,1586000,67800,3529288,165904.672897196,67923,33
61473,41,67904,1586000,67906,3530032,166648.672897196,68037,30
61573,55,68002,1586000,68003,3529444,166060.672897196,68111,39
61673,59,68100,1586000,68101,3527964,164580.672897196,68223,42
61773,51,68201,1586000,68202,3528228,164844.672897196,68325,36
61874,41,68301,1586000,68303,3522584,159200.672897196,68420,31
61974,49,68401,1586000,68402,3523196,159812.672897196,68523,35
62075,38,68502,1586000,68503,3527716,164332.672897196,68620,27
62175,35,68602,1586000,68603,3526484,163100.672897196,68719,25
62275,28,68702,1586000,68703,3528652,165268.672897196,68820,20
62376,22,68803,1586000,68804,3527664,164280.672897196,68921,16
62476,35,68903,1586000,68904,3528656,165272.672897196,69021,25
62576,32,69004,1586000,69005,3530392,167008.672897196,69126,24
62677,32,69104,1586000,69105,3524524,161140.672897196,69221,25
62777,21,69205,1586000,69207,3526696,163312.672897196,69322,14
62878,23,69305,1586000,69306,3526944,163560.672897196,69424,17
62978,23,69406,1586000,69407,3529672,166288.672897196,69527,17
63079,24,69506,1586000,69507,3523364,159980.672897196,69623,17
63179,32,69606,1586000,69608,3524216,160832.672897196,69723,23
63281,44,69706,1586000,69707,3524344,160960.672897196,69828,31
63382,47,69809,1586000,69810,3524436,161052.672897196,69928,35
63482,45,69909,1586000,69910,3524684,161300.672897196,70031,33
63582,38,70010,1586000,70013,3527412,164028.672897196,70125,29
63683,46,70110,1586000,70111,3527660,164276.672897196,70229,32
63783,45,70210,1586000,70212,3531188,167804.672897196,70342,34
63885,36,70311,1586000,70313,3531292,167908.672897196,70422,26
63985,22,70412,1586000,70413,3531412,168028.672897196,70530,16
64087,35,70512,1586000,70513,3530772,167388.672897196,70633,24
64186,45,70614,1586000,70615,3524556,161172.672897196,70729,34
64286,24,70714,1586000,70715,3513040,149656.672897196,70831,17
64387,16,70814,1586000,70815,3516004,152620.672897196,70934,12
64488,31,70915,1170000,70916,3516748,153364.672897196,71036,18
64588,25,71016,1274000,71017,3520964,157580.672897196,71138,13
64688,32,71115,1170000,71117,3521464,158080.672897196,71231,21
64789,26,71216,1378000,71217,3516632,153248.672897196,71337,15
64889,30,71317,1170000,71318,3515548,152164.672897196,71436,18
64991,43,71417,1170000,71418,3516504,153120.672897196,71538,24
65089,41,71518,1274000,71519,3509132,145748.672897196,71639,32
65191,52,71617,1586000,71618,3509628,146244.672897196,71737,35
65291,39,71719,1586000,71721,3512152,148768.672897196,71838,28
65393,37,71818,1586000,71820,3512484,149100.672897196,71941,28
65492,45,71921,1586000,71922,3516208,152824.672897196,72040,33
65593,30,72020,1586000,72021,3513940,150556.672897196,72138,23
65692,25,72121,1586000,72122,3514696,151312.672897196,72237,19
65792,31,72220,1482000,72221,3512736,149352.672897196,72335,20
65892,29,72320,1586000,72321,3513332,149948.672897196,72435,18
65993,19,72420,1378000,72421,3507068,143684.672897196,72541,11
66093,28,72521,1170000,72523,3508576,145192.672897196,72639,16
66194,19,72621,1170000,72622,3510808,147424.672897196,72749,11
66294,48,72722,1170000,72723,3511432,148048.672897196,72838,31
66394,33,72822,1482000,72823,3513096,149712.672897196,72938,24
66495,25,72922,1586000,72923,3513248,149864.672897196,73040,19
66595,40,73022,1586000,73024,3514240,150856.672897196,73140,25
66696,44,73123,1274000,73124,3515976,152592.672897196,73240,28
66798,41,73223,1586000,73224,3510604,147220.672897196,73348,29
66897,40,73329,1586000,73330,3509768,146384.672897196,73444,26
66997,32,73425,1378000,73426,3513736,150352.672897196,73542,20
67098,34,73524,1586000,73526,3504068,140684.672897196,73643,25
67198,29,73626,1586000,73627,3506520,143136.672897196,73743,21
67299,22,73726,1586000,73727,3504536,141152.672897196,73846,16
67399,30,73827,1170000,73828,3505260,141876.672897196,73951,18
67500,32,73927,1170000,73928,3503484,140100.672897196,74044,18
67600,36,74028,1378000,74029,3503436,140052.672897196,74148,20
67700,24,74128,1170000,74129,3497568,134184.672897196,74244,16
67801,20,74228,1378000,74229,3498064,134680.672897196,74350,13
67901,17,74328,1170000,74330,3502280,138896.672897196,74445,11
68002,36,74429,1170000,74430,3501244,137860.672897196,74546,24
68102,21,74529,1586000,74530,3503960,140576.672897196,74645,14
68202,20,74629,1586000,74630,3504112,140728.672897196,74750,14
68303,36,74730,1170000,74731,3505152,141768.672897196,74850,21
68404,43,74831,1274000,74832,3499972,136588.672897196,74959,28
68503,39,74931,1586000,74932,3500716,137332.672897196,75047,27
68604,28,75031,1586000,75032,3499776,136392.672897196,75155,18
68705,23,75132,1378000,75133,3504240,140856.672897196,75249,14
68805,23,75232,1274000,75233,3504736,141352.672897196,75353,14
68905,24,75332,1274000,75333,3507208,143824.672897196,75455,17
69006,27,75433,1170000,75434,3507704,144320.672897196,75554,16
69107,15,75533,1066000,75534,3505044,141660.672897196,75652,9
69207,16,75634,1170000,75635,3504600,141216.672897196,75756,11
69307,35,75734,1066000,75736,3505132,141748.672897196,75852,23
69407,33,75835,1586000,75836,3500048,136664.672897196,75952,23
69509,25,75935,1586000,75936,3500544,137160.672897196,76064,21
69608,25,76036,1586000,76037,3504512,141128.672897196,76155,14
69709,29,76137,1170000,76138,3503280,139896.672897196,76256,20
69809,21,76238,1586000,76240,3505460,142076.672897196,76361,16
69910,38,76337,1170000,76339,3504724,141340.672897196,76454,22
70012,36,76438,1482000,76439,3505468,142084.672897196,76566,22
70113,48,76540,1482000,76541,3506460,143076.672897196,76676,36
70213,51,76640,1586000,76644,3507800,144416.672897196,76768,32
70314,41,76740,1586000,76741,3499584,136200.672897196,76860,30
70414,45,76841,1586000,76842,3500696,137312.672897196,76969,32
70516,29,76942,1586000,76943,3524256,160872.672897196,77061,21
70616,45,77043,1586000,77044,3529712,166328.672897196,77171,35
70717,40,77144,1586000,77151,3532936,169552.672897196,77269,30
70817,19,77245,1586000,77252,3531660,168276.672897196,77364,13
70918,15,77345,1586000,77346,3530024,166640.672897196,77478,12
71019,40,77446,1170000,77448,3531504,168120.672897196,77572,23
71119,31,77547,1170000,77549,3525588,162204.672897196,77665,24
71220,28,77647,1586000,77648,3526452,163068.672897196,77772,20
71321,28,77747,1170000,77749,3529112,165728.672897196,77871,15
71421,42,77849,1482000,77850,3532404,169020.672897196,77989,32
71521,49,77949,1586000,77950,3535380,171996.672897196,78083,34
71622,56,78048,1586000,78049,3537364,173980.672897196,78160,41
71722,48,78149,1586000,78150,3538760,175376.672897196,78266,31
71823,40,78250,1586000,78251,3537860,174476.672897196,78367,28
71924,44,78350,1586000,78351,3539284,175900.672897196,78469,33
72024,35,78451,1586000,78453,3534396,171012.672897196,78568,25
72125,25,78551,1586000,78553,3534892,171508.672897196,78670,16
72225,20,78653,1170000,78654,3539108,175724.672897196,78775,12
72326,24,78752,1378000,78753,3539720,176336.672897196,78872,15
72428,26,78854,1170000,78855,3541732,178348.672897196,78973,18
72529,28,78955,1482000,78956,3541980,178596.672897196,79073,22
72628,23,79057,1274000,79058,3542040,178656.672897196,79179,14
72729,37,79156,1170000,79160,3541984,178600.672897196,79275,20
72830,48,79257,1378000,79258,3543324,179940.672897196,79375,28
72931,31,79358,1378000,79359,3535332,171948.672897196,79474,22
73031,27,79458,1586000,79459,3534988,171604.672897196,79581,18
73132,33,79559,962000,79560,3539204,175820.672897196,79677,17
73233,48,79660,1378000,79661,3539316,175932.672897196,79782,34
73334,42,79761,1586000,79762,3542316,178932.672897196,79890,31
73434,42,79862,1586000,79863,3542476,179092.672897196,79980,31
73535,31,79962,1586000,79963,3539688,176304.672897196,80080,25
73636,50,80063,1586000,80064,3540668,177284.672897196,80189,34
73736,36,80163,1586000,80165,3534128,170744.672897196,80279,26
73837,25,80263,1586000,80264,3534872,171488.672897196,80380,19
73937,18,80364,1586000,80365,3539088,175704.672897196,80479,15
74038,28,80465,1586000,80466,3538104,174720.672897196,80586,16
74138,20,80565,1274000,80567,3540284,176900.672897196,80683,15
74239,25,80666,1378000,80667,3540832,177448.672897196,80787,16
74339,32,80766,1170000,80768,3541888,178504.672897196,80885,18
74439,39,80867,1170000,80869,3544804,181420.672897196,80993,20
74540,40,80967,1274000,80968,3545796,182412.672897196,81084,27
74643,31,81068,1378000,81069,3538348,174964.672897196,81191,17
74741,25,81171,1170000,81173,3541820,178436.672897196,81285,16
74844,28,81269,1378000,81270,3542812,179428.672897196,81403,20
74942,45,81372,1170000,81375,3544112,180728.672897196,81489,30
75042,48,81470,1586000,81471,3546592,183208.672897196,81588,36
75143,34,81570,1586000,81571,3543240,179856.672897196,81687,25
75243,40,81670,1586000,81672,3543680,180296.672897196,81788,29
75347,41,81771,1586000,81772,3543288,179904.672897196,81892,31
75448,49,81874,1586000,81876,3538128,174744.672897196,81994,36
75548,18,81975,1586000,81977,3538128,174744.672897196,82098,12
