Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
362191,310000,377299,25,377306,100,377308,1384236,158604.989247312,377329,83
362289,310000,377397,25,377399,100,377400,1384236,158604.989247312,377426,83
362390,310000,377498,0,377499,100,377500,1384208,158576.989247312,377516,83
362490,310000,377598,0,377599,100,377600,1384776,159144.989247312,377613,83
362592,310000,377700,0,377711,100,377713,1381924,156292.989247312,377726,83
362692,310000,377800,0,377802,100,377803,1382516,156884.989247312,377814,83
362793,310000,377900,0,377902,97,377904,1382812,157180.989247312,377920,81
362894,310000,378001,0,378003,97,378008,1382960,157328.989247312,378016,81
362995,310000,378103,25,378104,76,378105,1383720,158088.989247312,378115,64
363095,310000,378203,25,378204,92,378206,1382788,157156.989247312,378213,77
363197,310000,378305,25,378306,100,378307,1382936,157304.989247312,378312,83
363297,310000,378406,0,378408,100,378410,1382200,156568.989247312,378433,83
363398,310000,378506,0,378507,97,378520,1382848,157216.989247312,378537,82
363503,310000,378611,0,378613,100,378614,1383140,157508.989247312,378630,83
363607,310000,378715,0,378716,100,378717,1381288,155656.989247312,378730,83
363705,310000,378816,0,378817,100,378823,1381756,156124.989247312,378837,83
363805,310000,378913,0,378915,100,378916,1382072,156440.989247312,378930,83
363905,310000,379013,0,379014,97,379015,1382924,157292.989247312,379029,81
364006,310000,379119,0,379121,97,379122,1381432,155800.989247312,379143,81
364107,310000,379214,0,379216,97,379217,1381828,156196.989247312,379245,81
364208,310000,379316,28,379317,100,379319,1382384,156752.989247312,379330,83
364309,200000,379417,28,379418,79,379419,1382880,157248.989247312,379427,66
364409,200000,379517,28,379520,72,379521,1383004,157372.989247312,379544,60
364510,200000,379618,28,379623,87,379625,1381244,155612.989247312,379634,74
364612,200000,379720,28,379721,90,379722,1382700,157068.989247312,379750,74
364711,310000,379819,28,379820,97,379821,1383168,157536.989247312,379826,81
364811,310000,379919,0,379920,100,379921,1379828,154196.989247312,379935,83
364912,310000,380019,0,380021,100,380022,1380376,154744.989247312,380033,83
365015,310000,380123,0,380126,100,380127,1379264,153632.989247312,380158,83
365116,310000,380224,0,380226,100,380227,1379812,154180.989247312,380232,83
365216,310000,380324,0,380325,100,380326,1380428,154796.989247312,380330,83
365317,310000,380424,0,380425,100,380426,1380424,154792.989247312,380430,83
365417,310000,380525,0,380526,100,380527,1380620,154988.989247312,380555,83
365518,310000,380627,0,380629,100,380638,1382032,156400.989247312,380652,83
365578,310000,380685,0,380687,75,380688,1380364,154732.989247312,380720,59
365682,310000,380790,35,380791,95,380792,1381280,155648.989247312,380802,79
365781,310000,380889,35,380891,100,380892,1381536,155904.989247312,380908,83
365879,310000,380987,35,380988,97,380989,1381748,156116.989247312,381005,81
365979,310000,381087,35,381089,100,381090,1380128,154496.989247312,381119,83
366080,310000,381188,35,381190,100,381191,1381000,155368.989247312,381204,83
366180,310000,381289,35,381294,100,381296,1381492,155860.989247312,381302,83
366286,310000,381394,35,381396,100,381397,1381488,155856.989247312,381403,83
366386,310000,381494,35,381495,100,381496,1379188,153556.989247312,381522,83
366486,310000,381594,35,381595,100,381596,1379744,154112.989247312,381602,83
366587,310000,381695,35,381697,100,381698,1380360,154728.989247312,381716,83
366687,310000,381795,24,381796,97,381797,1380800,155168.989247312,381811,81
366789,200000,381904,24,381906,97,381907,1379368,153736.989247312,381932,82
366894,200000,382001,24,382006,100,382011,1379736,154104.989247312,382018,83
366988,200000,382096,24,382098,100,382099,1380008,154376.989247312,382115,83
367090,310000,382197,24,382199,100,382200,1380628,154996.989247312,382212,83
367190,310000,382298,24,382299,100,382300,1381196,155564.989247312,382313,83
367341,310000,382449,24,382450,98,382451,1379684,154052.989247312,382464,82
367441,310000,382549,24,382550,100,382551,1379960,154328.989247312,382575,83
367542,310000,382650,24,382651,100,382652,1379932,154300.989247312,382667,83
367643,310000,382750,24,382752,100,382752,1381060,155428.989247312,382774,83
367753,310000,382865,24,382875,100,382877,1380056,154424.989247312,382897,83
367803,310000,382911,24,382912,100,382913,1380172,154540.989247312,382933,83
367904,310000,383011,26,383013,100,383014,1380968,155336.989247312,383021,83
368008,310000,383116,26,383117,100,383118,1381596,155964.989247312,383136,83
368108,310000,383216,26,383217,97,383218,1382116,156484.989247312,383239,81
368211,310000,383319,26,383320,100,383322,1379788,154156.989247312,383339,83
368309,310000,383417,26,383418,97,383419,1380188,154556.989247312,383427,81
368410,310000,383518,26,383519,95,383520,1380684,155052.989247312,383540,79
368510,310000,383618,26,383619,97,383620,1380952,155320.989247312,383648,81
368611,310000,383719,0,383720,97,383721,1381400,155768.989247312,383733,81
368718,310000,383825,0,383827,100,383833,1380100,154468.989247312,383853,83
368819,310000,383927,0,383932,100,383933,1380136,154504.989247312,383956,83
368923,310000,384031,0,384032,100,384037,1381096,155464.989247312,384056,83
369031,200000,384139,23,384141,100,384142,1381612,155980.989247312,384161,83
369134,310000,384241,23,384243,100,384243,1382092,156460.989247312,384266,83
369250,310000,384358,23,384368,100,384374,1379612,153980.989247312,384383,83
369351,310000,384459,23,384463,100,384467,1379832,154200.989247312,384482,83
369452,310000,384560,23,384561,97,384567,1380144,154512.989247312,384585,81
369553,310000,384661,23,384664,100,384676,1380660,155028.989247312,384701,83
369655,310000,384763,23,384765,100,384766,1380660,155028.989247312,384782,83
369756,310000,384864,23,384865,100,384870,1375972,150340.989247312,384896,83
369856,310000,384964,23,384965,100,384969,1375972,150340.989247312,384995,83
369957,310000,385627,23,385628,99,385629,1376736,151104.989247312,385656,83
370549,310000,385657,0,385670,100,385671,1376684,151052.989247312,385693,83
370599,310000,385707,0,385709,100,385711,1376656,151024.989247312,385718,83
370611,310000,385719,0,385720,100,385721,1376656,151024.989247312,385749,83
370643,310000,385750,0,385752,91,385753,1376904,151272.989247312,385763,76
370657,310000,385764,0,385766,100,385767,1377084,151452.989247312,385784,83
370687,310000,385795,0,385797,100,385798,1377456,151824.989247312,385813,83
370706,310000,385817,0,385844,100,385845,1376100,150468.989247312,385853,83
370760,310000,385868,0,385869,100,385870,1376000,150368.989247312,385911,83
370861,310000,385970,0,385972,100,385974,1376560,150928.989247312,385990,83
370963,310000,386071,24,386082,84,386084,1380348,154716.989247312,386103,72
371064,310000,386171,24,386172,95,386173,1377676,152044.989247312,386189,78
371164,310000,386273,24,386283,100,386285,1378080,152448.989247312,386306,83
371266,310000,386379,24,386382,100,386383,1376768,151136.989247312,386391,83
371366,200000,386474,24,386476,97,386477,1376772,151140.989247312,386490,81
371466,200000,386573,24,386575,97,386576,1377252,151620.989247312,386587,81
371566,310000,386674,24,386679,97,386682,1378360,152728.989247312,386696,81
371679,310000,386787,24,386788,100,386789,1378680,153048.989247312,386827,83
371776,310000,386887,24,386888,100,386889,1375848,150216.989247312,386899,83
371873,310000,386982,24,386989,100,386991,1375472,149840.989247312,386999,83
371973,310000,387081,24,387084,100,387090,1375868,150236.989247312,387110,83
372075,310000,387182,28,387184,97,387185,1376548,150916.989247312,387193,81
372176,310000,387284,28,387286,100,387287,1377168,151536.989247312,387340,83
372283,310000,387392,28,387394,100,387395,1375516,149884.989247312,387422,83
372388,310000,387496,28,387497,100,387498,1376004,150372.989247312,387510,83
372489,310000,387597,28,387598,97,387599,1376172,150540.989247312,387619,81
372540,310000,387648,28,387656,100,387658,1376400,150768.989247312,387693,83
372651,310000,387759,28,387764,97,387765,1377544,151912.989247312,387796,82
372750,310000,387858,28,387859,100,387860,1375612,149980.989247312,387867,83
372850,310000,387958,28,387960,100,387961,1376228,150596.989247312,387969,83
372951,310000,388059,28,388060,100,388061,1376776,151144.989247312,388070,83
373051,310000,388159,28,388161,100,388162,1377180,151548.989247312,388172,83
373152,310000,388261,28,388262,97,388263,1377924,152292.989247312,388288,77
373253,310000,388361,28,388362,87,388363,1376484,150852.989247312,388370,78
373358,310000,388466,28,388467,100,388468,1376896,151264.989247312,388489,83
373468,200000,388575,25,388577,95,388577,1377096,151464.989247312,388583,80
373569,310000,388677,25,388678,100,388679,1377592,151960.989247312,388684,83
373670,310000,388777,0,388778,97,388779,1378208,152576.989247312,388802,81
373770,310000,388878,0,388879,100,388880,1376048,150416.989247312,388899,83
373871,310000,388978,0,388979,100,388980,1376588,150956.989247312,388994,83
373971,310000,389079,0,389080,100,389083,1376832,151200.989247312,389116,83
374071,310000,389179,0,389181,100,389182,1377264,151632.989247312,389199,83
374172,310000,389279,0,389281,97,389282,1377760,152128.989247312,389349,81
374272,310000,389380,0,389381,100,389382,1376180,150548.989247312,389399,83
374373,310000,389480,0,389482,100,389482,1376404,150772.989247312,389489,83
374474,310000,389582,0,389583,94,389584,1377684,152052.989247312,389612,80
374575,310000,389683,0,389684,100,389685,1378176,152544.989247312,389715,83
374676,310000,389784,0,389785,97,389786,1378928,153296.989247312,389800,81
374776,310000,389884,0,389886,100,389886,1376228,150596.989247312,389892,83
374877,310000,389985,0,389986,100,389987,1376176,150544.989247312,389994,83
374978,310000,390085,0,390087,100,390088,1376300,150668.989247312,390104,83
375086,310000,390194,0,390196,100,390197,1376744,151112.989247312,390217,83
375187,310000,390295,31,390305,100,390306,1377804,152172.989247312,390338,83
375290,310000,390398,31,390400,100,390401,1376720,151088.989247312,390422,83
375390,310000,390498,31,390499,100,390505,1376636,151004.989247312,390538,83
375490,310000,390598,31,390603,100,390604,1377208,151576.989247312,390612,83
375598,310000,390706,31,390707,100,390708,1377876,152244.989247312,390714,83
375698,310000,390806,31,390808,97,390809,1378000,152368.989247312,390825,81
375799,310000,390907,0,390908,100,390909,1378000,152368.989247312,390956,83
375901,310000,391010,0,391012,100,391013,1376496,150864.989247312,391028,83
376000,310000,391108,0,391109,100,391110,1376988,151356.989247312,391117,83
376100,310000,391208,0,391209,100,391210,1377476,151844.989247312,391217,83
376202,310000,391310,0,391311,100,391312,1377572,151940.989247312,391331,83
376302,310000,391410,0,391411,100,391412,1378168,152536.989247312,391446,83
376404,310000,391512,0,391513,100,391514,1376792,151160.989247312,391521,83
376504,200000,391612,0,391614,97,391615,1377468,151836.989247312,391659,81
376605,310000,391714,0,391715,100,391716,1378060,152428.989247312,391748,83
376708,310000,391816,24,391817,100,391818,1378728,153096.989247312,391851,83
376809,310000,391917,24,391919,100,391919,1376300,150668.989247312,391934,83
376910,310000,392018,0,392019,100,392020,1376544,150912.989247312,392037,83
377011,310000,392120,0,392122,100,392127,1376816,151184.989247312,392160,83
377111,310000,392219,0,392220,100,392221,1377560,151928.989247312,392235,83
377211,310000,392319,0,392322,97,392323,1378304,152672.989247312,392378,81
377312,310000,392420,0,392421,100,392422,1375904,150272.989247312,392446,83
377413,310000,392521,0,392522,100,392523,1376592,150960.989247312,392531,83
377513,310000,392621,0,392623,100,392623,1376812,151180.989247312,392634,83
377614,310000,392721,0,392723,97,392724,1377528,151896.989247312,392739,81
377714,310000,392825,0,392827,97,392853,1376096,150464.989247312,392884,81
377818,310000,392929,0,392930,100,392931,1376924,151292.989247312,392937,83
377915,310000,393023,0,393024,100,393026,1377420,151788.989247312,393039,83
378016,310000,393123,25,393125,97,393126,1378040,152408.989247312,393159,81
378116,310000,393224,25,393225,100,393226,1378284,152652.989247312,393266,83
378217,310000,393325,25,393326,100,393327,1377216,151584.989247312,393333,83
378317,310000,393425,25,393427,100,393429,1377212,151580.989247312,393477,83
378418,310000,393526,25,393527,100,393528,1377748,152116.989247312,393558,83
378520,310000,393627,25,393629,97,393630,1378340,152708.989247312,393654,81
378620,310000,393728,25,393729,100,393730,1376368,150736.989247312,393738,83
378720,310000,393828,25,393830,100,393831,1376792,151160.989247312,393842,83
378821,310000,393929,25,393930,97,393931,1377020,151388.989247312,393948,81
378928,310000,394035,25,394037,100,394038,1377488,151856.989247312,394067,83
379029,310000,394137,25,394138,100,394139,1377800,152168.989247312,394149,83
379130,310000,394238,21,394239,97,394241,1376496,150864.989247312,394249,81
379230,310000,394338,21,394339,100,394340,1377304,151672.989247312,394352,83
379330,310000,394438,21,394439,97,394440,1377944,152312.989247312,394453,81
379431,310000,394539,21,394540,100,394541,1378564,152932.989247312,394547,83
379531,310000,394639,21,394640,89,394641,1377764,152132.989247312,394646,75
379637,310000,394744,21,394746,100,394747,1375644,150012.989247312,394756,83
379732,310000,394840,21,394841,94,394842,1376260,150628.989247312,394849,79
379833,310000,394941,21,394943,100,394944,1376604,150972.989247312,394950,83
379934,310000,395042,21,395043,100,395044,1376908,151276.989247312,395050,83
380035,310000,395143,21,395145,100,395146,1375516,149884.989247312,395152,83
380135,310000,395243,21,395245,95,395246,1375728,150096.989247312,395262,80
380238,310000,395346,21,395347,100,395348,1376376,150744.989247312,395360,83
380338,310000,395446,21,395447,100,395448,1376804,151172.989247312,395456,83
380439,310000,395547,26,395548,91,395549,1376764,151132.989247312,395559,75
380540,310000,395647,26,395649,82,395650,1375392,149760.989247312,395655,69
380640,310000,395748,26,395749,71,395750,1375352,149720.989247312,395761,61
380741,310000,395848,26,395849,84,395850,1376552,150920.989247312,395864,70
380841,310000,395949,26,395950,100,395950,1376916,151284.989247312,395955,83
380942,310000,396049,26,396051,100,396052,1377596,151964.989247312,396084,83
381042,310000,396149,26,396151,100,396151,1376048,150416.989247312,396167,83
381142,310000,396250,26,396251,100,396252,1376912,151280.989247312,396267,83
381243,310000,396350,26,396351,100,396352,1377340,151708.989247312,396357,83
381343,310000,396451,26,396452,100,396453,1377444,151812.989247312,396465,83
381443,310000,396551,26,396552,100,396553,1377940,152308.989247312,396574,83
