Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
149243,200000,158303,33,158304,94,158305,1313040,101192.457627119,158315,78
149343,200000,158403,33,158405,71,158406,1311504,99656.4576271186,158421,59
149450,310000,158511,33,158513,97,158515,1315932,104084.457627119,158534,81
149556,310000,158637,33,158639,96,158640,1316432,104584.457627119,158721,80
149662,310000,158722,33,158730,100,158732,1313080,101232.457627119,158749,83
149771,310000,158831,33,158832,95,158835,1310296,98448.4576271186,158845,80
149823,310000,158883,33,158885,100,158886,1309660,97812.4576271186,158901,83
149929,310000,158989,33,158990,95,159001,1311116,99268.4576271186,159014,80
150040,310000,159100,33,159106,100,159115,1311476,99628.4576271186,159135,83
150144,200000,159204,33,159206,94,159208,1311084,99236.4576271186,159218,79
150241,200000,159301,33,159302,88,159303,1309188,97340.4576271186,159313,73
150349,200000,159409,33,159411,97,159412,1313088,101240.457627119,159434,82
150453,200000,159513,42,159515,100,159542,1319176,107328.457627119,159593,83
150554,200000,159614,42,159620,100,159622,1315308,103460.457627119,159653,83
150658,200000,159718,42,159723,100,159732,1312544,100696.457627119,159740,83
150770,200000,159830,42,159847,95,159848,1313156,101308.457627119,159855,80
150873,200000,159938,42,159939,100,159940,1310716,98868.4576271186,159979,83
150974,200000,160034,42,160035,87,160037,1310436,98588.4576271186,160046,72
151089,200000,160149,42,160150,72,160151,1315104,103256.457627119,160208,60
151150,310000,160210,42,160218,100,160230,1313520,101672.457627119,160359,83
151301,310000,160366,42,160382,98,160383,1313340,101492.457627119,160400,82
151355,310000,160415,0,160417,90,160429,1315720,103872.457627119,160457,80
151452,310000,160512,0,160513,100,160523,1313136,101288.457627119,160550,83
151555,310000,160615,36,160616,97,160617,1313828,101980.457627119,160701,81
151656,310000,160716,36,160718,100,160719,1312956,101108.457627119,160771,83
151757,310000,160817,36,160819,97,160820,1310272,98424.4576271186,160840,81
151866,200000,160926,36,160944,90,160946,1320232,108384.457627119,160980,77
151961,200000,161021,36,161023,97,161025,1313724,101876.457627119,161138,81
152079,310000,161139,36,161141,100,161142,1321892,110044.457627119,161155,83
152161,310000,161221,36,161222,87,161227,1314768,102920.457627119,161235,74
152272,310000,161332,36,161335,100,161336,1312280,100432.457627119,161380,83
152379,310000,161439,36,161476,95,161480,1315860,104012.457627119,161519,79
152480,310000,161540,36,161541,97,161543,1313276,101428.457627119,161577,83
152581,200000,161641,36,161643,94,161644,1313340,101492.457627119,161652,79
152689,200000,161749,33,161750,80,161751,1315276,103428.457627119,161790,67
152790,200000,161851,33,161853,100,161855,1313388,101540.457627119,161954,83
152896,200000,161956,33,161983,100,161984,1321192,109344.457627119,162013,83
152992,200000,162052,33,162053,97,162054,1317560,105712.457627119,162062,81
153095,310000,162154,33,162157,92,162168,1313100,101252.457627119,162183,78
153199,310000,162259,33,162260,97,162281,1315680,103832.457627119,162324,82
153305,310000,162371,33,162378,100,162381,1313464,101616.457627119,162415,83
153402,310000,162461,33,162463,94,162467,1313100,101252.457627119,162477,77
153509,310000,162569,33,162570,78,162571,1310892,99044.4576271186,162631,65
153604,310000,162664,33,162667,100,162671,1311232,99384.4576271186,162680,83
153709,310000,162769,33,162771,100,162772,1317976,106128.457627119,162837,83
153811,310000,162871,35,162873,95,162875,1314852,103004.457627119,162888,79
153910,310000,162970,35,162972,100,162973,1313204,101356.457627119,162988,81
154035,310000,163095,35,163096,96,163120,1313488,101640.457627119,163155,82
154137,310000,163198,35,163209,97,163210,1311308,99460.4576271186,163222,81
154238,310000,163305,35,163307,92,163308,1310872,99024.4576271186,163317,76
154338,310000,163398,35,163399,92,163400,1320268,108420.457627119,163407,77
154388,310000,163449,35,163450,100,163452,1313828,101980.457627119,163459,83
154549,310000,163609,35,163611,100,163617,1312904,101056.457627119,163626,83
154600,310000,163659,35,163662,95,163664,1315096,103248.457627119,163688,79
154710,310000,163771,35,163773,93,163774,1312404,100556.457627119,163794,78
154825,310000,163885,35,163886,100,163907,1315516,103668.457627119,163934,83
154927,310000,163987,35,163990,100,163993,1311488,99640.4576271186,164014,83
155022,310000,164082,29,164084,91,164086,1311448,99600.4576271186,164095,75
155129,310000,164189,29,164191,97,164193,1315388,103540.457627119,164210,81
155239,310000,164299,29,164300,91,164301,1319372,107524.457627119,164384,77
155341,310000,164401,29,164403,100,164405,1317184,105336.457627119,164421,83
155442,310000,164509,29,164511,100,164513,1312468,100620.457627119,164536,83
155542,310000,164602,29,164605,94,164606,1312696,100848.457627119,164719,77
155661,310000,164721,29,164723,97,164724,1313156,101308.457627119,164748,83
155754,310000,164815,29,164818,97,164819,1313120,101272.457627119,164830,81
155855,310000,164915,29,164916,82,164917,1310992,99144.4576271186,164924,68
155958,310000,165018,29,165024,100,165025,1315720,103872.457627119,165042,83
156059,310000,165119,29,165121,95,165122,1317056,105208.457627119,165227,79
156169,310000,165233,35,165235,100,165236,1315936,104088.457627119,165255,83
156267,310000,165327,35,165329,92,165330,1315108,103260.457627119,165406,77
156368,310000,165428,35,165430,100,165431,1316808,104960.457627119,165485,83
156478,310000,165538,35,165539,100,165541,1314980,103132.457627119,165576,83
156580,310000,165640,35,165650,97,165651,1313892,102044.457627119,165667,81
156679,200000,165739,35,165741,82,165742,1312852,101004.457627119,165760,66
156801,200000,165861,35,165862,76,165908,1314728,102880.457627119,165922,69
156887,200000,165947,35,165950,94,165952,1310076,98228.4576271186,165961,74
156987,200000,166048,35,166049,97,166051,1316272,104424.457627119,166110,81
157089,200000,166149,35,166151,92,166158,1314112,102264.457627119,166179,77
157194,200000,166253,35,166255,100,166256,1311648,99800.4576271186,166291,83
157299,200000,166362,35,166364,93,166367,1312644,100796.457627119,166495,80
157445,200000,166505,35,166506,98,166513,1312280,100432.457627119,166541,81
157495,200000,166555,35,166556,100,166558,1309080,97232.4576271186,166570,83
157596,200000,166656,35,166658,79,166660,1309432,97584.4576271186,166743,64
157698,310000,166758,35,166759,100,166760,1311696,99848.4576271186,166778,83
157800,310000,166860,35,166862,97,166863,1318844,106996.457627119,166901,81
157904,310000,166965,35,166967,100,166968,1314216,102368.457627119,166978,83
158003,310000,167063,35,167065,97,167066,1312472,100624.457627119,167085,81
158104,310000,167164,35,167166,94,167167,1311864,100016.457627119,167245,80
158205,310000,167265,35,167274,100,167276,1312272,100424.457627119,167295,83
158310,200000,167370,36,167372,97,167373,1311948,100100.457627119,167397,81
158412,200000,167472,36,167474,78,167476,1309156,97308.4576271186,167488,64
158515,200000,167575,36,167576,88,167577,1317040,105192.457627119,167601,77
158613,200000,167673,36,167674,93,167698,1318496,106648.457627119,167780,79
158722,310000,167782,36,167784,100,167786,1315520,103672.457627119,167796,83
158816,310000,167876,36,167888,94,167889,1314864,103016.457627119,167926,80
158919,310000,167979,36,167981,97,167982,1312932,101084.457627119,168073,81
159023,310000,168083,36,168085,92,168096,1312424,100576.457627119,168114,78
159124,310000,168184,36,168185,100,168187,1312168,100320.457627119,168206,83
159224,310000,168284,36,168285,76,168287,1311940,100092.457627119,168292,63
159330,200000,168390,36,168402,95,168404,1314732,102884.457627119,168416,80
159432,310000,168492,36,168493,97,168517,1316924,105076.457627119,168566,82
159532,310000,168592,36,168594,97,168595,1315904,104056.457627119,168618,81
159634,310000,168694,36,168696,97,168699,1313240,101392.457627119,168719,82
159748,310000,168809,36,168810,100,168811,1314520,102672.457627119,168903,82
159850,310000,168916,36,168917,97,168924,1313068,101220.457627119,168935,83
159959,310000,169019,36,169020,100,169022,1311484,99636.4576271186,169029,83
160061,310000,169121,36,169122,87,169126,1312724,100876.457627119,169233,77
160185,310000,169245,36,169249,100,169251,1317884,106036.457627119,169281,83
160306,310000,169377,36,169380,98,169407,1317116,105268.457627119,169474,82
160415,310000,169474,36,169476,97,169477,1313156,101308.457627119,169491,80
160491,200000,169550,36,169552,100,169553,1313608,101760.457627119,169572,83
160592,200000,169652,33,169653,97,169654,1315064,103216.457627119,169746,81
160722,200000,169782,33,169784,98,169789,1314324,102476.457627119,169822,82
160823,200000,169883,33,169884,97,169885,1312636,100788.457627119,169896,81
160924,200000,169983,33,169985,82,169986,1315284,103436.457627119,170035,69
161025,310000,170085,33,170086,97,170088,1312204,100356.457627119,170214,82
161155,310000,170216,33,170218,100,170219,1313940,102092.457627119,170233,83
161205,310000,170266,33,170268,88,170269,1314224,102376.457627119,170340,77
161311,310000,170372,33,170374,100,170395,1313680,101832.457627119,170423,83
161462,310000,170522,33,170524,100,170527,1312808,100960.457627119,170557,83
161562,310000,170622,33,170624,95,170628,1311148,99300.4576271186,170650,80
161663,200000,170722,33,170724,73,170725,1311392,99544.4576271186,170827,55
161768,200000,170828,37,170830,95,170832,1316036,104188.457627119,170846,83
161837,200000,170898,37,170899,100,170927,1320164,108316.457627119,170945,83
161927,310000,170998,37,171001,100,171003,1313844,101996.457627119,171025,83
162023,310000,171084,37,171093,96,171094,1312824,100976.457627119,171138,81
162124,310000,171185,37,171186,100,171192,1313320,101472.457627119,171201,83
162225,310000,171285,37,171286,100,171288,1315684,103836.457627119,171333,83
162332,310000,171392,37,171393,97,171394,1313108,101260.457627119,171406,81
162433,310000,171498,37,171505,84,171507,1311036,99188.4576271186,171584,71
162534,310000,171594,37,171595,100,171601,1314716,102868.457627119,171612,83
162634,310000,171694,37,171695,95,171696,1317968,106120.457627119,171735,80
162737,310000,171797,0,171799,100,171801,1316056,104208.457627119,171823,81
162886,310000,171946,0,171949,95,171956,1314868,103020.457627119,171965,81
163000,310000,172060,33,172061,100,172062,1314992,103144.457627119,172125,83
163067,310000,172127,33,172129,100,172130,1312400,100552.457627119,172144,83
163159,310000,172219,33,172221,91,172222,1312780,100932.457627119,172234,77
163262,310000,172370,33,172372,89,172373,1321496,109648.457627119,172398,75
163363,310000,172423,33,172433,91,172437,1315340,103492.457627119,172504,77
163479,200000,172539,33,172540,100,172541,1320456,108608.457627119,172611,83
163581,200000,172641,33,172642,100,172643,1317352,105504.457627119,172654,83
163683,200000,172743,33,172745,97,172749,1315440,103592.457627119,172810,81
163824,200000,172884,33,172912,98,172914,1316228,104380.457627119,172937,82
163916,200000,172976,33,172990,96,172991,1313456,101608.457627119,173004,81
163970,200000,173030,33,173032,95,173036,1312580,100732.457627119,173047,78
164067,200000,173127,36,173129,65,173130,1313076,101228.457627119,173196,53
164169,200000,173229,36,173230,97,173231,1315032,103184.457627119,173248,83
164287,310000,173346,36,173350,97,173386,1319572,107724.457627119,173417,82
164380,310000,173440,36,173442,100,173443,1315144,103296.457627119,173468,83
164483,310000,173543,36,173552,95,173553,1310540,98692.4576271186,173572,80
164585,310000,173645,36,173648,100,173650,1312104,100256.457627119,173660,83
164689,310000,173750,36,173751,95,173762,1314144,102296.457627119,173785,80
164802,200000,173862,36,173864,100,173865,1312244,100396.457627119,173875,81
164903,200000,173963,36,173964,74,173965,1309940,98092.4576271186,173974,64
165011,200000,174072,36,174074,100,174075,1313888,102040.457627119,174085,83
165109,200000,174169,37,174170,97,174179,1317808,105960.457627119,174242,82
165209,310000,174270,37,174271,100,174273,1315476,103628.457627119,174286,83
165319,310000,174379,37,174380,92,174381,1311876,100028.457627119,174394,77
165419,310000,174479,37,174481,100,174482,1311528,99680.4576271186,174488,83
165513,310000,174573,37,174576,97,174578,1312668,100820.457627119,174620,81
165595,310000,174655,37,174656,100,174666,1312012,100164.457627119,174677,83
165690,310000,174750,37,174752,94,174753,1312192,100344.457627119,174790,76
165849,310000,174909,37,174911,90,174913,1320892,109044.457627119,174938,76
165899,310000,174970,37,174972,91,174973,1313444,101596.457627119,175101,80
166042,310000,175109,37,175110,100,175111,1314836,102988.457627119,175120,83
166100,310000,175160,37,175162,94,175165,1317056,105208.457627119,175184,80
166205,310000,175268,33,175271,100,175275,1312300,100452.457627119,175319,83
166339,310000,175399,33,175408,98,175410,1314256,102408.457627119,175443,82
166430,310000,175490,0,175491,97,175493,1312188,100340.457627119,175541,81
166530,310000,175590,0,175598,92,175603,1311900,100052.457627119,175618,77
166632,310000,175693,0,175723,95,175725,1323676,111828.457627119,175765,80
166732,310000,175792,0,175794,97,175795,1313588,101740.457627119,175917,80
166862,310000,175922,0,175924,100,175925,1315104,103256.457627119,175942,83
166935,310000,175999,0,176001,90,176008,1313916,102068.457627119,176064,76
167037,310000,176099,0,176107,100,176109,1314276,102428.457627119,176121,83
167149,310000,176219,0,176221,95,176222,1317416,105568.457627119,176294,80
167252,310000,176312,0,176314,100,176316,1313668,101820.457627119,176339,83
167353,200000,176413,37,176414,97,176420,1312748,100900.457627119,176444,81
167454,200000,176513,37,176516,58,176517,1313004,101156.457627119,176525,49
167557,200000,176616,37,176619,89,176620,1321872,110024.457627119,176661,73
167658,200000,176718,37,176720,86,176721,1313516,101668.457627119,176842,72
167784,310000,176849,37,176851,100,176852,1315240,103392.457627119,176863,83
167859,310000,176925,37,176927,96,176929,1314016,102168.457627119,176952,81
167976,310000,177041,37,177043,97,177044,1316004,104156.457627119,177098,82
168103,310000,177163,37,177166,96,177173,1318064,106216.457627119,177229,80
168179,310000,177238,37,177240,100,177256,1315952,104104.457627119,177279,83
168278,200000,177338,37,177340,89,177344,1309980,98132.4576271186,177354,73
168384,200000,177444,37,177445,85,177446,1317156,105308.457627119,177491,74
168434,200000,177494,37,177496,100,177497,1315048,103200.457627119,177505,83
168549,200000,177610,38,177611,100,177612,1319708,107860.457627119,177658,83
168650,310000,177711,38,177712,94,177729,1313128,101280.457627119,177751,80
168760,310000,177820,38,177827,97,177829,1311888,100040.457627119,177837,81
168868,310000,177928,38,177930,97,177931,1314840,102992.457627119,177986,81
168978,310000,178038,38,178039,100,178040,1312916,101068.457627119,178059,83
169079,310000,178139,38,178141,82,178142,1312132,100284.457627119,178158,68
169183,310000,178243,38,178244,81,178245,1313352,101504.457627119,178324,68
