execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.182533,16,28,28,5,5,1,1,2,2,32,28,28,
0.269882,192,28,28,1,1,1,1,0,0,96,28,28,
5.24103,96,28,28,3,3,1,1,1,1,128,28,28,
0.172406,192,28,28,1,1,1,1,0,0,64,28,28,
0.091175,192,28,28,1,1,1,1,0,0,32,28,28,
0.27054,256,28,28,1,1,1,1,0,0,64,28,28,
0.12112,256,28,28,1,1,1,1,0,0,32,28,28,
1.83119,32,28,28,5,5,1,1,2,2,96,28,28,
0.741253,256,28,28,1,1,1,1,0,0,128,28,28,
12.8785,128,28,28,3,3,1,1,1,1,192,28,28,
0.765609,256,28,28,1,1,1,1,0,0,128,28,28,
0.123116,480,14,14,1,1,1,1,0,0,64,14,14,
0.024875,480,14,14,1,1,1,1,0,0,16,14,14,
0.056897,16,14,14,5,5,1,1,2,2,48,14,14,
0.289728,480,14,14,1,1,1,1,0,0,96,14,14,
1.03045,96,14,14,3,3,1,1,1,1,204,14,14,
0.757967,480,14,14,1,1,1,1,0,0,192,14,14,
0.070379,508,4,4,1,1,1,1,0,0,128,4,4,
2.78732,3,224,224,7,7,2,2,2,2,64,112,112,
0.226706,64,56,56,1,1,1,1,0,0,64,56,56,
14.8195,64,56,56,3,3,1,1,1,1,192,56,56,
0.050064,192,28,28,1,1,1,1,0,0,16,28,28,
0.178534,16,28,28,5,5,1,1,2,2,32,28,28,
0.253534,192,28,28,1,1,1,1,0,0,96,28,28,
5.35591,96,28,28,3,3,1,1,1,1,128,28,28,
0.172443,192,28,28,1,1,1,1,0,0,64,28,28,
0.078598,192,28,28,1,1,1,1,0,0,32,28,28,
0.254426,256,28,28,1,1,1,1,0,0,64,28,28,
0.114908,256,28,28,1,1,1,1,0,0,32,28,28,
2.09373,32,28,28,5,5,1,1,2,2,96,28,28,
0.778321,256,28,28,1,1,1,1,0,0,128,28,28,
13.3888,128,28,28,3,3,1,1,1,1,192,28,28,
0.74332,256,28,28,1,1,1,1,0,0,128,28,28,
0.126911,480,14,14,1,1,1,1,0,0,64,14,14,
0.029105,480,14,14,1,1,1,1,0,0,16,14,14,
0.069423,16,14,14,5,5,1,1,2,2,48,14,14,
0.280615,480,14,14,1,1,1,1,0,0,96,14,14,
1.00006,96,14,14,3,3,1,1,1,1,204,14,14,
0.737948,480,14,14,1,1,1,1,0,0,192,14,14,
0.046428,508,4,4,1,1,1,1,0,0,128,4,4,
2.77715,3,224,224,7,7,2,2,2,2,64,112,112,
0.231227,64,56,56,1,1,1,1,0,0,64,56,56,
14.937,64,56,56,3,3,1,1,1,1,192,56,56,
0.054507,192,28,28,1,1,1,1,0,0,16,28,28,
0.17628,16,28,28,5,5,1,1,2,2,32,28,28,
0.265122,192,28,28,1,1,1,1,0,0,96,28,28,
5.13022,96,28,28,3,3,1,1,1,1,128,28,28,
0.173179,192,28,28,1,1,1,1,0,0,64,28,28,
0.091837,192,28,28,1,1,1,1,0,0,32,28,28,
0.235215,256,28,28,1,1,1,1,0,0,64,28,28,
0.115729,256,28,28,1,1,1,1,0,0,32,28,28,
2.04862,32,28,28,5,5,1,1,2,2,96,28,28,
