Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%],
134605,310000,134606,28,134612,100,134613,1379956,185623.148514851,134620,83,
134706,310000,134707,28,134712,100,134713,1380452,186119.148514851,134729,83,
134806,310000,134807,28,134808,97,134817,1379144,184811.148514851,134840,81,
134907,310000,134909,28,134910,100,134911,1379764,185431.148514851,134929,83,
135011,310000,135013,28,135017,100,135018,1380136,185803.148514851,135030,83,
135066,310000,135067,28,135068,95,135074,1380384,186051.148514851,135106,80,
135168,310000,135169,28,135171,100,135172,1380756,186423.148514851,135180,83,
135269,310000,135270,28,135271,100,135272,1379180,184847.148514851,135298,83,
135369,310000,135370,0,135371,100,135372,1379180,184847.148514851,135393,83,
135470,310000,135471,0,135472,100,135473,1379304,184971.148514851,135491,83,
135570,310000,135571,0,135572,97,135573,1380116,185783.148514851,135617,81,
135670,310000,135671,0,135673,100,135673,1380576,186243.148514851,135697,83,
135771,310000,135772,0,135776,97,135777,1379556,185223.148514851,135807,81,
135923,310000,135925,0,135927,100,135928,1380300,185967.148514851,135933,83,
135975,310000,135976,27,135977,90,135978,1380548,186215.148514851,136008,75,
136075,310000,136076,27,136080,92,136105,1381292,186959.148514851,136113,79,
136176,310000,136177,27,136179,100,136181,1381664,187331.148514851,136220,83,
136327,310000,136328,27,136329,100,136330,1380108,185775.148514851,136347,83,
136428,310000,136429,27,136431,100,136432,1380604,186271.148514851,136465,83,
136478,310000,136479,27,136480,100,136481,1380728,186395.148514851,136494,83,
136579,310000,136580,27,136581,97,136585,1381332,186999.148514851,136635,81,
136680,310000,136683,27,136687,100,136695,1379392,185059.148514851,136731,83,
136781,310000,136781,27,136783,100,136784,1379888,185555.148514851,136792,83,
136945,310000,136946,0,136947,100,136948,1380384,186051.148514851,136968,83,
136986,310000,136987,0,136989,100,136990,1380632,186299.148514851,137009,83,
137088,310000,137089,0,137091,100,137092,1381252,186919.148514851,137115,83,
137191,310000,137191,0,137193,100,137194,1379648,185315.148514851,137213,83,
137291,310000,137292,0,137293,100,137295,1380020,185687.148514851,137302,83,
137394,310000,137395,27,137396,100,137397,1380516,186183.148514851,137413,83,
137495,310000,137496,27,137498,100,137498,1381136,186803.148514851,137507,83,
137596,310000,137597,0,137598,100,137599,1381056,186723.148514851,137618,83,
137698,310000,137700,0,137701,100,137716,1381552,187219.148514851,137768,83,
137798,310000,137799,0,137801,100,137801,1379772,185439.148514851,137819,83,
137899,310000,137899,0,137901,100,137911,1380640,186307.148514851,137921,83,
137999,310000,138000,0,138002,100,138003,1381260,186927.148514851,138021,83,
138100,310000,138100,0,138102,100,138105,1381632,187299.148514851,138119,83,
138200,310000,138201,0,138202,100,138216,1379764,185431.148514851,138231,83,
138300,310000,138302,0,138308,100,138309,1380508,186175.148514851,138330,83,
138402,310000,138402,0,138408,100,138409,1380880,186547.148514851,138429,83,
138502,310000,138503,0,138504,100,138505,1381252,186919.148514851,138533,83,
138603,310000,138615,0,138617,100,138618,1381924,187591.148514851,138641,83,
138703,310000,138704,0,138712,100,138713,1379496,185163.148514851,138730,83,
138804,200000,138805,28,138806,100,138807,1379744,185411.148514851,138821,83,
138906,310000,138907,28,138908,97,138909,1380488,186155.148514851,138950,81,
139006,310000,139006,28,139008,100,139009,1380984,186651.148514851,139027,83,
139106,310000,139107,28,139109,97,139110,1381604,187271.148514851,139134,81,
139215,310000,139216,28,139218,100,139219,1380012,185679.148514851,139257,83,
139317,310000,139318,28,139320,100,139321,1380632,186299.148514851,139346,83,
139420,310000,139421,0,139422,100,139423,1381128,186795.148514851,139444,83,
139521,310000,139522,0,139523,97,139524,1381624,187291.148514851,139553,81,
139622,310000,139623,0,139624,97,139625,1375416,181083.148514851,139642,81,
139726,310000,139726,0,139728,100,139728,1375416,181083.148514851,139753,83,
139826,310000,139827,0,139828,100,139829,1375664,181331.148514851,139849,83,
139927,310000,139928,0,139930,97,139931,1375480,181147.148514851,139952,81,
140028,310000,140028,0,140030,100,140031,1375916,181583.148514851,140067,83,
140129,310000,140130,28,140131,95,140143,1374860,180527.148514851,140152,80,
140229,310000,140230,28,140231,97,140232,1374560,180227.148514851,140263,81,
140330,310000,140331,28,140332,100,140333,1374684,180351.148514851,140357,83,
140432,310000,140432,0,140434,100,140435,1375416,181083.148514851,140481,83,
140532,310000,140533,0,140534,95,140535,1373984,179651.148514851,140559,80,
140632,310000,140633,0,140634,100,140635,1374592,180259.148514851,140660,83,
140733,310000,140734,0,140735,100,140736,1374840,180507.148514851,140754,83,
140833,310000,140834,0,140835,82,140836,1375236,180903.148514851,140851,68,
140934,310000,140935,0,140936,75,140938,1375608,181275.148514851,140963,61,
141034,310000,141035,0,141037,78,141037,1373496,179163.148514851,141054,67,
141135,310000,141136,0,141137,76,141138,1373916,179583.148514851,141149,63,
141235,310000,141236,0,141237,94,141237,1375032,180699.148514851,141273,79,
141336,310000,141336,32,141337,100,141338,1375452,181119.148514851,141366,83,
141436,310000,141437,32,141438,100,141439,1375452,181119.148514851,141448,83,
141536,310000,141537,0,141538,100,141539,1375452,181119.148514851,141545,83,
141637,310000,141638,0,141639,97,141640,1374828,180495.148514851,141654,81,
141738,310000,141738,0,141748,100,141749,1375076,180743.148514851,141768,83,
141838,310000,141839,0,141840,100,141841,1375820,181487.148514851,141853,83,
141938,310000,141939,0,141940,97,141941,1376068,181735.148514851,141976,81,
142039,310000,142040,0,142041,100,142042,1374452,180119.148514851,142061,83,
142139,310000,142140,0,142141,95,142142,1375692,181359.148514851,142194,78,
142240,310000,142241,0,142250,93,142251,1376088,181755.148514851,142276,79,
142340,310000,142341,0,142342,100,142343,1376584,182251.148514851,142353,83,
142441,310000,142442,0,142443,97,142444,1376832,182499.148514851,142494,82,
142542,310000,142543,0,142544,97,142545,1375628,181295.148514851,142564,81,
142642,310000,142643,0,142644,100,142645,1376124,181791.148514851,142668,83,
142744,310000,142744,0,142746,100,142746,1376308,181975.148514851,142762,83,
142844,310000,142845,0,142846,100,142847,1376928,182595.148514851,142877,83,
142945,310000,142945,0,142947,100,142948,1375728,181395.148514851,142956,83,
143045,310000,143046,0,143047,100,143048,1375976,181643.148514851,143065,83,
143146,310000,143146,0,143148,97,143149,1376212,181879.148514851,143159,81,
143246,310000,143247,0,143248,100,143249,1376212,181879.148514851,143262,83,
143347,310000,143347,0,143348,100,143349,1376336,182003.148514851,143360,83,
143447,310000,143448,0,143449,100,143450,1376460,182127.148514851,143463,83,
143548,310000,143549,29,143551,97,143552,1377176,182843.148514851,143572,81,
143649,310000,143650,29,143652,100,143653,1378060,183727.148514851,143699,83,
143749,310000,143750,29,143751,100,143752,1377132,182799.148514851,143767,83,
143850,310000,143851,29,143852,100,143853,1377560,183227.148514851,143861,83,
143950,310000,143951,29,143952,100,143953,1377592,183259.148514851,143968,83,
144051,200000,144052,29,144053,100,144054,1378088,183755.148514851,144087,83,
144152,310000,144152,29,144154,100,144155,1376816,182483.148514851,144179,83,
144252,310000,144253,29,144254,95,144255,1376940,182607.148514851,144270,79,
144352,310000,144353,29,144354,97,144355,1376940,182607.148514851,144364,81,
144453,310000,144454,0,144455,97,144456,1377684,183351.148514851,144484,81,
144553,310000,144554,0,144555,100,144559,1377984,183651.148514851,144573,83,
144603,310000,144604,0,144605,100,144606,1376584,182251.148514851,144614,83,
144704,310000,144705,0,144706,97,144707,1372000,177667.148514851,144715,81,
144805,310000,144805,0,144807,100,144807,1372124,177791.148514851,144823,83,
144905,310000,144906,0,144907,100,144908,1372248,177915.148514851,144918,83,
145005,310000,145006,0,145007,100,145008,1372248,177915.148514851,145014,83,
145107,310000,145108,0,145109,100,145110,1372272,177939.148514851,145139,83,
145207,310000,145208,29,145209,100,145210,1371136,176803.148514851,145230,83,
145308,310000,145309,29,145311,100,145312,1371852,177519.148514851,145330,83,
145409,310000,145409,29,145411,100,145412,1372100,177767.148514851,145418,83,
145559,310000,145560,29,145561,100,145562,1371900,177567.148514851,145582,83,
145661,310000,145662,0,145664,100,145665,1370256,175923.148514851,145678,83,
145762,310000,145763,0,145764,100,145765,1370256,175923.148514851,145776,83,
145864,310000,145865,0,145866,97,145867,1370504,176171.148514851,145881,81,
145964,310000,145965,0,145973,100,145984,1371124,176791.148514851,145996,83,
146065,310000,146070,0,146076,100,146077,1371620,177287.148514851,146106,83,
146166,310000,146166,0,146168,100,146169,1369616,175283.148514851,146174,83,
146266,310000,146267,0,146268,97,146269,1369988,175655.148514851,146297,81,
146325,310000,146326,0,146327,100,146328,1370112,175779.148514851,146334,83,
146438,310000,146439,0,146440,100,146441,1370980,176647.148514851,146468,83,
146542,310000,146544,0,146551,100,146552,1371476,177143.148514851,146576,83,
146642,310000,146646,0,146649,100,146650,1370716,176383.148514851,146664,83,
146796,310000,146796,27,146798,100,146799,1371172,176839.148514851,146812,83,
146846,310000,146847,27,146848,100,146849,1371544,177211.148514851,146854,83,
146948,310000,146949,27,146951,100,146951,1372288,177955.148514851,146965,83,
147049,310000,147050,27,147051,100,147052,1370888,176555.148514851,147068,83,
147149,310000,147150,27,147151,100,147152,1370888,176555.148514851,147169,83,
147250,310000,147251,27,147252,100,147253,1371396,177063.148514851,147259,83,
147351,310000,147352,27,147353,100,147354,1371768,177435.148514851,147385,83,
147451,310000,147452,27,147453,97,147454,1371892,177559.148514851,147461,81,
147552,310000,147552,27,147554,84,147555,1370656,176323.148514851,147560,70,
147652,310000,147653,27,147654,97,147655,1370472,176139.148514851,147668,81,
147755,310000,147756,27,147757,93,147758,1371048,176715.148514851,147764,77,
147855,310000,147856,27,147857,100,147858,1371296,176963.148514851,147879,83,
147956,310000,147956,27,147958,100,147959,1371916,177583.148514851,147974,83,
148059,310000,148060,27,148062,97,148063,1370040,175707.148514851,148102,81,
148163,310000,148165,27,148166,100,148167,1370536,176203.148514851,148185,83,
148266,310000,148267,27,148268,100,148269,1370536,176203.148514851,148276,83,
148366,310000,148367,0,148369,97,148370,1371032,176699.148514851,148376,81,
148467,310000,148468,29,148469,100,148486,1371212,176879.148514851,148507,83,
148568,310000,148569,29,148570,100,148571,1370364,176031.148514851,148590,83,
148675,310000,148676,29,148677,100,148678,1370248,175915.148514851,148705,83,
148770,310000,148770,29,148772,100,148773,1370744,176411.148514851,148807,83,
148870,310000,148871,29,148872,100,148873,1371116,176783.148514851,148880,83,
148973,310000,148974,29,148975,100,148976,1371736,177403.148514851,148983,83,
149073,310000,149074,29,149075,100,149076,1369596,175263.148514851,149082,83,
149174,310000,149175,0,149176,100,149177,1369596,175263.148514851,149185,83,
149274,310000,149275,0,149276,100,149277,1369844,175511.148514851,149293,83,
149375,310000,149376,0,149378,100,149387,1370140,175807.148514851,149407,83,
149481,310000,149482,0,149495,100,149497,1370808,176475.148514851,149508,83,
149581,310000,149582,0,149583,86,149585,1370064,175731.148514851,149598,72,
149681,310000,149682,0,149683,79,149684,1371024,176691.148514851,149692,64,
149782,310000,149783,0,149784,89,149785,1371660,177327.148514851,149815,75,
149883,310000,149884,30,149885,97,149887,1372380,178047.148514851,149908,81,
149983,310000,149984,30,149985,97,149986,1371160,176827.148514851,149998,81,
150083,200000,150084,30,150086,100,150086,1371284,176951.148514851,150106,83,
150184,310000,150184,30,150186,100,150187,1371656,177323.148514851,150198,83,
150284,310000,150285,30,150286,97,150287,1371656,177323.148514851,150300,81,
150385,310000,150386,30,150387,100,150388,1372348,178015.148514851,150403,83,
150485,310000,150486,30,150487,100,150488,1370696,176363.148514851,150506,83,
150586,310000,150587,30,150588,97,150589,1370668,176335.148514851,150601,81,
150690,310000,150691,30,150693,87,150694,1370144,175811.148514851,150714,74,
150787,310000,150787,30,150789,100,150789,1371012,176679.148514851,150811,83,
150887,310000,150888,30,150889,97,150890,1371508,177175.148514851,150910,81,
150988,310000,150989,30,150990,100,150991,1371204,176871.148514851,151012,83,
151089,310000,151090,30,151091,100,151092,1371700,177367.148514851,151106,83,
151190,310000,151191,30,151198,97,151199,1372072,177739.148514851,151234,82,
151290,310000,151291,30,151293,100,151294,1372072,177739.148514851,151310,83,
151391,310000,151392,30,151394,100,151396,1373040,178707.148514851,151403,83,
151495,310000,151497,29,151500,100,151502,1371736,177403.148514851,151538,83,
151593,310000,151595,29,151602,100,151603,1372232,177899.148514851,151620,83,
151694,200000,151695,29,151696,100,151697,1372396,178063.148514851,151704,83,
151794,200000,151795,29,151797,100,151799,1373016,178683.148514851,151808,83,
151895,200000,151896,29,151898,100,151905,1371036,176703.148514851,151949,83,
151996,200000,151997,29,151998,100,152000,1371532,177199.148514851,152027,83,
152097,200000,152098,29,152099,97,152110,1372028,177695.148514851,152119,81,
152197,200000,152198,29,152200,100,152201,1372524,178191.148514851,152209,83,
152298,310000,152298,29,152307,100,152308,1373144,178811.148514851,152314,83,
152398,310000,152399,29,152401,100,152402,1371440,177107.148514851,152414,83,
152499,310000,152500,29,152502,100,152503,1371936,177603.148514851,152526,83,
152600,310000,152601,29,152606,97,152607,1372396,178063.148514851,152632,82,
152700,310000,152701,32,152705,100,152706,1372892,178559.148514851,152730,83,
152801,310000,152801,32,152803,95,152804,1370432,176099.148514851,152818,80,
152901,310000,152902,32,152905,97,152907,1370680,176347.148514851,152920,81,
153001,310000,153002,32,153004,97,153006,1371300,176967.148514851,153026,81,
153102,310000,153103,32,153106,100,153108,1371796,177463.148514851,153125,83,
153203,310000,153204,32,153216,100,153217,1372520,178187.148514851,153224,83,
153303,310000,153304,32,153306,97,153308,1371668,177335.148514851,153321,81,
153404,310000,153406,32,153415,100,153418,1371792,177459.148514851,153427,83,
153505,310000,153506,32,153517,100,153518,1372368,178035.148514851,153536,83,
153605,310000,153606,32,153611,97,153613,1372616,178283.148514851,153630,81,
153706,310000,153711,32,153712,100,153714,1370716,176383.148514851,153730,83,
153806,310000,153815,32,153817,100,153818,1371460,177127.148514851,153837,83,
153907,310000,153908,32,153910,100,153913,1371956,177623.148514851,153926,83,
154007,310000,154008,32,154010,97,154011,1371956,177623.148514851,154033,81,
154126,310000,154136,27,154137,100,154138,1370992,176659.148514851,154157,83,
154227,310000,154228,27,154229,100,154230,1371736,177403.148514851,154250,83,
154329,310000,154330,27,154332,100,154332,1372356,178023.148514851,154353,83,
154430,200000,154431,27,154433,100,154434,1372852,178519.148514851,154443,83,
154531,200000,154532,27,154533,100,154548,1373272,178939.148514851,154600,83,
