App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:05:23 PM","7 min 9 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
47834,200000,47835,33,47836,100,47881,1367680,47897,100,
47938,310000,47939,33,47949,95,47950,1358772,48016,93,
48042,310000,48043,41,48077,98,48078,1360860,48104,98,
48165,310000,48166,41,48174,100,48176,1360652,48209,100,
48256,310000,48257,41,48263,100,48265,1360148,48282,100,
48296,310000,48297,41,48299,100,48301,1360644,48332,100,
48397,310000,48398,41,48399,76,48400,1358272,48409,76,
48498,310000,48499,41,48501,85,48502,1361836,48512,85,
48599,310000,48600,41,48602,97,48603,1364932,48661,97,
48700,310000,48707,41,48709,97,48710,1361520,48816,97,
48817,310000,48835,41,48837,100,48838,1361240,48912,100,
48960,310000,48964,41,48976,100,48988,1358272,49014,100,
49014,310000,49015,41,49020,94,49024,1357992,49032,93,
49111,310000,49129,31,49170,95,49171,1369964,49177,95,
49212,310000,49212,31,49214,94,49215,1364104,49240,95,
49348,310000,49350,31,49352,100,49353,1367212,49361,100,
49419,310000,49421,0,49435,96,49436,1360352,49486,97,
49529,310000,49530,0,49531,97,49532,1361256,49549,97,
49649,310000,49650,0,49651,100,49652,1362068,49662,100,
49728,310000,49728,0,49729,100,49730,1359568,49744,100,
49826,310000,49827,0,49829,88,49830,1358992,49837,86,
49929,310000,49931,0,49933,87,49934,1364236,49952,91,
50030,310000,50030,0,50032,92,50033,1367736,50103,91,
50130,310000,50131,36,50132,100,50133,1366372,50169,100,
50231,310000,50232,36,50233,95,50234,1360828,50249,95,
50353,310000,50354,0,50355,100,50356,1363992,50397,100,
50455,310000,50455,0,50456,97,50458,1361660,50477,97,
50555,310000,50557,0,50558,73,50559,1361152,50577,72,
50656,310000,50657,0,50659,92,50663,1373224,50692,92,
50857,200000,50858,0,50860,95,50862,1365772,50868,95,
50973,200000,50974,0,50976,93,50998,1364408,51007,94,
51078,200000,51091,0,51092,100,51095,1364788,51114,100,
51180,200000,51181,35,51182,94,51183,1361856,51192,94,
51281,200000,51281,35,51283,65,51286,1360480,51293,65,
51386,310000,51386,35,51388,93,51391,1365624,51401,93,
51498,310000,51499,35,51500,97,51522,1368372,51542,98,
51548,310000,51549,35,51550,100,51551,1367236,51566,87,
51654,310000,51655,35,51665,95,51669,1363244,51684,98,
51753,310000,51754,35,51755,97,51756,1364204,51764,97,
51852,310000,51853,35,51855,97,51856,1364144,51882,97,
51955,310000,51957,35,51959,88,51960,1362796,51971,87,
52053,310000,52054,35,52055,72,52056,1365524,52118,72,
52228,310000,52229,35,52232,97,52248,1370708,52305,97,
52306,310000,52307,34,52312,96,52313,1367456,52328,87,
52355,200000,52363,34,52371,100,52372,1364544,52413,100,
52468,200000,52468,34,52470,93,52471,1366244,52546,92,
52568,200000,52569,34,52583,100,52584,1365136,52609,100,
52671,200000,52671,34,52672,92,52673,1362680,52687,92,
52776,200000,52824,34,52830,87,52838,1358396,52845,87,
52896,200000,52897,34,52959,100,52976,1364416,52994,100,
52994,310000,52995,34,52996,100,52998,1359824,53012,100,
53084,310000,53085,34,53086,97,53090,1354868,53115,97,
53185,310000,53187,34,53189,95,53196,1356924,53284,95,
53288,310000,53290,34,53292,97,53293,1354388,53304,97,
53389,200000,53391,37,53394,95,53397,1355060,53412,95,
53492,200000,53493,37,53496,75,53497,1354928,53555,81,
53595,200000,53601,37,53603,95,53606,1356156,53716,92,
53753,310000,53754,37,53756,100,53772,1358500,53827,100,
53827,310000,53828,37,53829,100,53830,1357300,53842,100,
53912,310000,53913,37,53915,90,53917,1358108,54021,92,
54046,310000,54047,37,54048,98,54052,1355992,54074,98,
54146,310000,54147,37,54149,83,54150,1354536,54165,83,
54248,310000,54249,37,54250,97,54252,1360048,54270,97,
54349,310000,54349,37,54351,100,54352,1363832,54401,100,
54451,310000,54452,37,54454,100,54456,1360928,54464,97,
54553,310000,54554,37,54558,87,54562,1357436,54577,90,
54657,310000,54659,38,54661,100,54690,1359820,54707,100,
54757,310000,54758,38,54762,100,54779,1357680,54793,100,
54858,310000,54859,38,54861,83,54863,1356752,54941,79,
54960,310000,54963,38,54966,100,54981,1357108,55080,100,
55080,310000,55081,38,55087,100,55091,1358752,55106,100,
55178,310000,55179,38,55180,88,55181,1359292,55188,87,
55229,310000,55242,38,55255,93,55257,1359620,55286,94,
55380,310000,55380,38,55384,100,55392,1358464,55430,100,
55480,310000,55481,38,55482,89,55483,1356712,55493,88,
55581,310000,55582,38,55583,92,55605,1367100,55639,94,
55688,310000,55689,33,55692,95,55693,1360900,55799,93,
55800,310000,55808,33,55810,100,55811,1362264,55818,100,
55887,310000,55888,33,55890,100,55920,1363784,55929,100,
55988,310000,55999,33,56001,97,56002,1360080,56075,97,
56080,310000,56081,33,56083,100,56085,1360228,56098,100,
56204,310000,56205,33,56207,93,56208,1358876,56216,94,
56302,200000,56303,33,56304,92,56305,1360392,56372,90,
56411,200000,56412,33,56414,100,56415,1361728,56423,100,
56528,200000,56529,33,56530,93,56531,1368684,56548,93,
56563,200000,56564,33,56565,100,56566,1362952,56583,100,
56713,200000,56714,35,56715,92,56716,1362116,56727,92,
56766,200000,56767,35,56768,100,56769,1363140,56776,95,
56919,200000,56919,35,56921,93,56922,1360348,56928,95,
57018,200000,57022,35,57023,82,57024,1360436,57031,82,
57118,200000,57119,35,57120,95,57122,1362360,57140,95,
57228,200000,57228,35,57229,100,57230,1370668,57237,100,
57319,200000,57320,35,57321,94,57322,1361372,57346,91,
57427,200000,57428,35,57429,97,57430,1361856,57481,100,
57535,310000,57541,35,57543,100,57546,1365204,57602,100,
57603,310000,57604,35,57605,100,57611,1362536,57633,100,
57686,310000,57688,35,57689,94,57690,1362764,57703,94,
57794,310000,57795,39,57796,89,57797,1365640,57855,92,
57901,310000,57902,39,57905,100,57906,1364432,58009,100,
58010,310000,58011,39,58013,100,58014,1364640,58023,100,
58108,310000,58109,39,58110,92,58114,1364036,58132,93,
58228,310000,58228,39,58230,97,58231,1363556,58249,97,
58319,310000,58320,0,58323,97,58325,1361568,58342,97,
58421,310000,58422,0,58424,80,58425,1360672,58431,78,
58528,310000,58529,0,58531,88,58532,1366068,58548,89,
58634,310000,58634,0,58636,100,58637,1367360,58673,100,
58734,310000,58735,0,58736,100,58738,1365252,58752,100,
58841,310000,58842,0,58844,95,58846,1363192,58897,94,
58953,310000,58954,33,58955,97,58957,1364692,58967,96,
59044,310000,59045,33,59046,91,59048,1363108,59095,94,
59145,310000,59146,33,59147,90,59148,1361572,59219,87,
59248,310000,59250,33,59257,97,59261,1363888,59276,100,
59348,310000,59349,33,59351,100,59351,1371080,59404,100,
59449,400000,59450,0,59451,92,59510,1365340,59538,95,
59553,400000,59590,0,59604,100,59606,1364152,59684,98,
59684,310000,59685,0,59691,94,59693,1362692,59711,95,
59712,310000,59712,0,59714,100,59714,1363088,59738,100,
59808,310000,59809,0,59811,100,59812,1362824,59817,100,
59909,310000,59909,0,59911,92,59912,1374056,59920,92,
60033,310000,60034,0,60035,97,60036,1370088,60084,97,
60128,310000,60129,36,60131,95,60132,1367980,60143,95,
60238,310000,60239,36,60240,100,60242,1366316,60278,100,
60348,310000,60349,36,60350,100,60351,1368600,60364,100,
60454,310000,60455,36,60457,90,60471,1364468,60491,91,
60554,200000,60554,36,60556,86,60558,1363176,60567,84,
60654,310000,60655,36,60657,97,60660,1358376,60667,97,
60768,310000,60769,36,60770,93,60771,1363696,60809,93,
60868,310000,60869,0,60870,97,60871,1358704,60918,97,
60975,310000,60977,0,60991,97,61039,1356880,61071,98,
61073,310000,61074,0,61076,100,61081,1357456,61115,100,
61173,310000,61175,0,61177,100,61179,1355852,61190,100,
61274,200000,61275,36,61276,58,61279,1355976,61290,56,
61375,200000,61376,36,61385,89,61387,1362916,61418,87,
61488,200000,61489,36,61490,97,61491,1361896,61557,97,
61578,310000,61579,36,61580,100,61582,1359484,61600,100,
61680,310000,61681,36,61685,95,61686,1357696,61696,95,
61798,310000,61799,36,61800,97,61801,1360100,61812,98,
61849,310000,61862,36,61877,96,61879,1356152,61887,97,
61949,310000,61950,36,61952,96,61953,1356248,61965,96,
62049,310000,62050,36,62052,52,62053,1356360,62061,51,
62155,400000,62156,36,62158,86,62164,1360556,62191,87,
62316,310000,62318,36,62324,100,62336,1360556,62351,100,
62358,310000,62360,36,62364,100,62365,1360216,62383,100,
62455,310000,62456,38,62459,95,62460,1356904,62478,95,
62558,310000,62560,38,62561,100,62562,1359988,62625,100,
62664,310000,62665,38,62667,95,62669,1357468,62690,95,
62765,200000,62768,38,62772,95,62778,1356848,62790,95,
62879,310000,62881,38,62882,95,62884,1361200,62901,95,
62979,310000,62980,38,62981,95,62982,1364724,63040,95,
63086,310000,63087,0,63089,95,63091,1362492,63100,95,
63188,310000,63189,0,63192,94,63200,1360216,63224,95,
63323,310000,63331,0,63344,100,63345,1359784,63380,100,
63409,200000,63410,0,63412,90,63413,1357348,63428,90,
63500,200000,63501,0,63502,81,63504,1357536,63521,81,
63586,200000,63591,40,63597,91,63610,1361576,63632,92,
63718,310000,63719,40,63721,100,63722,1367580,63749,100,
63768,310000,63769,0,63771,100,63772,1360476,63785,100,
63874,310000,63875,0,63877,94,63881,1359628,63913,95,
64025,310000,64026,0,64028,96,64030,1359120,64053,96,
64126,310000,64127,0,64129,94,64130,1359600,64148,94,
64226,310000,64227,0,64229,72,64231,1357684,64240,72,
64328,310000,64330,0,64332,95,64334,1362960,64360,93,
64429,310000,64430,0,64431,97,64432,1366300,64493,100,
64529,310000,64532,0,64538,92,64539,1362516,64554,93,
64642,310000,64643,0,64645,95,64646,1361924,64784,95,
64785,310000,64786,34,64787,98,64789,1359076,64800,98,
64807,310000,64808,34,64809,100,64810,1359396,64832,100,
64908,310000,64908,34,64910,91,64910,1359416,64916,89,
65013,310000,65014,34,65016,82,65037,1368900,65060,88,
65124,310000,65125,34,65127,100,65168,1367068,65200,100,
65237,310000,65238,34,65240,100,65243,1363340,65248,96,
65328,310000,65329,34,65330,88,65331,1362776,65337,91,
65425,310000,65426,34,65429,91,65430,1362816,65441,90,
65527,310000,65529,34,65530,95,65531,1361776,65545,95,
65634,200000,65635,34,65636,95,65637,1359940,65642,95,
65735,200000,65735,34,65737,50,65739,1359464,65797,51,
65835,200000,65836,34,65837,100,65839,1362376,65853,100,
65938,310000,65939,38,65940,100,65941,1370216,65947,100,
66045,310000,66046,0,66048,94,66072,1363048,66146,95,
66155,310000,66161,0,66214,100,66224,1361516,66258,100,
66259,310000,66260,0,66263,100,66267,1360332,66283,100,
66363,310000,66364,0,66368,92,66370,1361052,66379,90,
66488,310000,66489,0,66490,76,66491,1369672,66513,75,
66520,310000,66523,0,66548,94,66549,1364628,66557,95,
66619,310000,66620,0,66622,96,66624,1366344,66705,96,
66719,310000,66720,0,66722,100,66723,1365104,66734,100,
66828,310000,66830,0,66831,95,66832,1363928,66847,95,
66935,200000,66936,0,66937,100,66970,1365016,66988,100,
67038,200000,67041,0,67045,97,67046,1362156,67070,96,
67140,200000,67141,38,67142,75,67144,1360780,67155,74,
67253,200000,67254,38,67256,97,67271,1363120,67286,98,
67356,200000,67357,38,67358,97,67359,1370636,67366,97,
67458,200000,67458,38,67459,95,67463,1365720,67528,95,
67572,200000,67573,38,67574,95,67576,1363848,67596,95,
67626,200000,67628,38,67669,100,67670,1365720,67718,100,
67723,200000,67724,38,67726,95,67730,1363080,67745,96,
67825,200000,67826,38,67828,92,67829,1363040,67842,90,
67925,200000,67926,38,67929,74,67930,1362372,68000,73,
68026,200000,68027,38,68029,100,68030,1364168,68039,100,
68126,310000,68127,38,68128,100,68129,1372076,68135,100,
68229,310000,68230,45,68233,90,68235,1365364,68276,91,
68335,310000,68336,45,68345,100,68347,1365096,68355,97,
68438,310000,68439,45,68440,97,68454,1366212,68489,100,
68539,310000,68541,45,68543,97,68544,1363624,68567,97,
68640,200000,68641,45,68642,71,68643,1364020,68649,71,
68748,200000,68749,45,68751,79,68751,1375644,68788,79,
68858,310000,68859,45,68861,97,68862,1359228,68954,97,
68955,310000,68956,45,68957,100,68958,1358144,68964,100,
69071,310000,69072,45,69075,95,69076,1358568,69094,95,
69172,310000,69173,45,69174,95,69175,1359308,69183,95,
69274,200000,69276,38,69289,100,69290,1356492,69311,100,
69379,200000,69380,38,69381,95,69382,1355780,69389,95,
69479,200000,69480,38,69482,83,69483,1364232,69520,83,
69618,200000,69619,38,69620,98,69622,1366324,69652,98,
69681,310000,69681,38,69683,95,69683,1360592,69696,92,
69785,310000,69786,38,69787,95,69791,1358656,69813,98,
69923,310000,69925,38,69927,98,69932,1360472,69956,98,
69988,310000,69989,38,69990,100,69995,1357888,70013,100,
70085,310000,70086,38,70089,97,70090,1358976,70099,95,
70186,310000,70187,38,70188,76,70189,1363304,70196,78,
70294,310000,70295,36,70296,97,70319,1363024,70374,98,
70374,310000,70375,36,70381,100,70383,1360748,70395,100,
70451,310000,70452,36,70453,96,70454,1359840,70490,96,
70598,310000,70599,36,70600,98,70636,1362580,70689,98,
70698,200000,70703,36,70728,97,70732,1358576,70758,97,
70798,200000,70799,36,70800,91,70801,1358124,70810,89,
70900,200000,70901,36,70903,75,70904,1366920,70950,77,
70951,200000,70952,36,70953,100,70954,1360968,70962,100,
71052,310000,71053,36,71054,97,71055,1368532,71085,97,
71158,310000,71169,0,71187,96,71192,1361368,71212,96,
71263,310000,71264,0,71265,93,71266,1361256,71273,93,
71363,310000,71364,0,71366,97,71369,1361548,71388,97,
71470,310000,71471,36,71473,97,71474,1360372,71485,97,
71588,310000,71589,36,71590,88,71591,1364236,71632,88,
71698,310000,71699,36,71700,97,71701,1362788,71711,97,
71789,310000,71791,36,71792,100,71794,1361976,71809,100,
71898,310000,71899,36,71901,95,71902,1361444,71916,95,
72001,310000,72001,36,72003,100,72004,1362920,72015,100,
72066,310000,72096,36,72098,97,72106,1360056,72134,95,
72165,310000,72166,36,72168,87,72169,1359404,72195,92,
72266,200000,72266,36,72268,72,72269,1359780,72274,70,
72366,200000,72368,36,72370,69,72378,1370416,72385,68,
72468,200000,72470,36,72472,100,72475,1360732,72490,97,
72568,200000,72569,36,72574,97,72575,1368980,72604,100,
72688,200000,72693,39,72696,91,72697,1363460,72716,92,
72826,200000,72827,39,72829,98,72848,1364916,72870,98,
72927,200000,72929,39,72936,97,72940,1361700,72951,97,
73028,200000,73029,39,73031,85,73032,1359640,73040,83,
73148,200000,73149,39,73150,97,73152,1362000,73165,97,
73249,200000,73250,39,73251,95,73252,1370480,73267,95,
73349,200000,73350,39,73351,95,73354,1363508,73376,95,
73452,200000,73453,39,73454,97,73455,1365372,73473,97,
73554,200000,73555,39,73557,100,73575,1364396,73630,100,
73662,200000,73663,42,73664,95,73677,1361812,73687,95,
73759,200000,73760,42,73762,74,73764,1361608,73772,68,
73859,200000,73860,42,73861,85,73863,1370028,73912,87,
73974,200000,73975,42,73976,95,74018,1363668,74025,96,
74078,310000,74080,42,74085,100,74091,1364284,74107,100,
74178,310000,74178,42,74180,100,74181,1365012,74217,100,
74277,310000,74278,42,74279,92,74280,1365952,74287,92,
74375,310000,74376,42,74379,100,74380,1365548,74384,100,
74479,310000,74480,42,74482,90,74483,1361840,74502,89,
74579,200000,74580,42,74581,63,74582,1361712,74588,61,
74679,200000,74680,42,74682,77,74683,1371976,74694,74,
74780,200000,74781,42,74782,95,74783,1369124,74866,95,
74881,310000,74882,42,74883,100,74884,1367884,74914,100,
74981,310000,74982,42,74987,92,74988,1364480,74999,92,
75088,310000,75089,42,75091,97,75092,1365924,75157,97,
75157,310000,75161,42,75166,100,75167,1366660,75185,100,
75238,310000,75239,0,75241,96,75243,1364800,75253,96,
75342,310000,75343,0,75345,73,75345,1362792,75352,72,
75456,310000,75459,0,75461,95,75463,1365456,75481,95,
75558,310000,75559,0,75577,100,75578,1373048,75599,100,
75662,310000,75680,0,75682,95,75683,1367280,75712,95,
75774,310000,75784,0,75789,100,75838,1366816,75851,96,
75877,310000,75879,0,75882,95,75883,1364052,75916,100,
75978,310000,75978,37,75980,92,75981,1363652,75989,92,
76084,310000,76085,37,76086,71,76087,1368480,76137,79,
76186,310000,76208,0,76209,98,76220,1362372,76327,97,
76329,310000,76330,0,76333,100,76335,1360292,76349,100,
76358,310000,76362,0,76367,100,76368,1359796,76424,100,
76458,310000,76460,0,76462,95,76463,1359460,76563,94,
76564,310000,76576,0,76592,100,76594,1357924,76603,100,
76661,200000,76662,0,76664,96,76665,1358204,76674,95,
76768,200000,76769,0,76808,88,76809,1367224,76827,88,
76869,310000,76870,0,76873,95,76876,1359028,76966,96,
76986,310000,76996,0,76998,100,77007,1362004,77027,100,
77088,310000,77089,0,77091,94,77092,1361852,77113,95,
77187,310000,77201,36,77203,95,77204,1360604,77265,95,
77297,310000,77298,36,77300,97,77301,1359656,77323,97,
77398,200000,77398,36,77400,97,77401,1358836,77409,97,
77507,200000,77523,36,77525,87,77526,1368224,77543,89,
77599,200000,77600,36,77604,96,77605,1360100,77615,95,
77703,200000,77703,36,77705,100,77706,1366840,77746,100,
77800,200000,77801,36,77803,95,77810,1360136,77863,94,
77902,200000,77904,36,77905,97,77907,1362376,77950,97,
78006,200000,78007,36,78029,98,78031,1362084,78057,97,
78105,200000,78106,36,78112,96,78113,1359264,78133,97,
78206,200000,78208,40,78209,87,78210,1358708,78216,87,
78309,310000,78311,40,78316,97,78320,1361044,78400,97,
78435,310000,78436,40,78437,100,78439,1363520,78458,100,
78518,310000,78526,40,78528,100,78529,1361240,78585,100,
78630,310000,78631,40,78632,97,78633,1361888,78724,97,
78729,310000,78735,40,78739,100,78741,1360360,78783,100,
78783,310000,78786,40,78790,100,78792,1360896,78803,100,
78879,310000,78880,40,78882,65,78883,1360992,78893,65,
78980,310000,78981,40,78982,82,78983,1366288,79018,84,
79088,310000,79089,40,79090,100,79091,1365668,79168,100,
79191,310000,79196,40,79198,100,79199,1365544,79212,100,
79293,310000,79294,40,79299,94,79301,1363568,79315,94,
79389,310000,79390,38,79394,97,79445,1364792,79502,98,
79529,310000,79530,38,79532,98,79533,1361796,79542,97,
79620,200000,79620,38,79622,78,79624,1360520,79633,75,
79724,310000,79726,38,79730,97,79744,1365256,79827,100,
79844,310000,79849,38,79850,100,79854,1366124,79885,100,
79952,310000,79953,38,79955,95,79956,1363128,79998,95,
79999,310000,79999,38,80001,100,80007,1361900,80020,100,
80103,310000,80104,38,80105,95,80109,1365172,80136,95,
80205,310000,80206,38,80208,100,80209,1363124,80217,100,
80305,200000,80305,38,80307,87,80309,1362860,80317,87,
80408,310000,80409,38,80410,100,80411,1364864,80436,100,
80509,310000,80510,0,80512,92,80513,1367580,80579,92,
80609,310000,80610,38,80611,100,80612,1366340,80619,100,
80712,310000,80713,38,80714,92,80715,1364280,80728,92,
80818,310000,80819,38,80820,100,80821,1366960,80847,100,
80918,310000,80920,38,80921,97,80922,1362844,80942,97,
81019,310000,81020,38,81021,80,81022,1362304,81039,80,
81119,400000,81120,0,81122,92,81123,1373284,81131,93,
81221,400000,81222,0,81223,92,81224,1370804,81288,92,
81324,310000,81325,0,81326,97,81327,1368820,81372,97,
81425,310000,81426,0,81431,100,81433,1363724,81463,100,
81525,310000,81526,0,81527,97,81528,1364964,81592,97,
81628,310000,81632,33,81638,100,81653,1364548,81668,98,
81726,310000,81728,33,81729,87,81730,1364024,81736,84,
81827,310000,81828,33,81829,73,81830,1370640,81851,75,
81978,310000,81979,33,81983,98,81999,1372004,82034,98,
82080,200000,82081,33,82082,100,82084,1367104,82096,100,
82183,310000,82185,33,82188,88,82189,1366584,82196,89,
82288,310000,82312,33,82329,100,82348,1364388,82357,100,
82384,310000,82385,33,82390,96,82392,1364772,82414,88,
82485,310000,82486,33,82488,73,82489,1364080,82496,77,
82585,310000,82588,33,82589,85,82590,1374980,82612,84,
82689,200000,82689,35,82691,95,82692,1362760,82782,95,
82796,310000,82799,35,82802,100,82804,1361052,82822,100,
82897,310000,82898,35,82899,95,82900,1359368,82930,95,
82998,310000,82998,35,83000,97,83001,1360604,83043,97,
83106,310000,83113,35,83114,95,83116,1359028,83149,96,
83208,310000,83209,35,83214,90,83215,1356676,83224,88,
83314,200000,83315,35,83316,90,83317,1362048,83324,91,
83416,200000,83417,35,83427,97,83482,1366884,83561,98,
83562,200000,83563,35,83564,100,83566,1363784,83575,100,
