Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
48187,24,48091,1586000,48092,3512648,68139.1737089204,48112,26
48288,25,48188,1586000,48189,3512896,68387.1737089204,48206,15
48388,40,48288,1586000,48289,3513888,69379.1737089204,48310,20
48489,22,48389,1586000,48391,3511000,66491.1737089204,48407,29
48589,15,48489,1586000,48491,3514076,69567.1737089204,48508,17
48690,31,48590,1586000,48591,3514112,69603.1737089204,48605,12
48791,27,48691,1586000,48692,3513268,68759.1737089204,48709,22
48891,17,48791,1378000,48792,3508188,63679.1737089204,48809,19
48992,35,48892,1586000,48894,3508884,64375.1737089204,48925,12
49092,34,48993,1586000,48993,3509424,64915.1737089204,49002,23
49193,35,49093,1586000,49094,3509872,65363.1737089204,49113,24
49293,25,49194,1586000,49195,3513592,69083.1737089204,49213,25
49394,26,49294,1586000,49295,3513840,69331.1737089204,49310,18
49495,32,49395,1586000,49396,3516568,72059.1737089204,49419,19
49595,26,49496,1586000,49497,3513712,69203.1737089204,49512,24
49696,25,49595,1586000,49596,3513884,69375.1737089204,49610,18
49796,31,49696,1586000,49697,3514992,70483.1737089204,49713,19
49897,17,49796,1586000,49797,3511652,67143.1737089204,49811,21
49997,26,49897,1378000,49898,3511900,67391.1737089204,49921,11
50098,18,49997,1586000,49998,3514088,69579.1737089204,50015,19
50198,25,50099,1586000,50100,3512856,68347.1737089204,50115,16
50299,25,50199,1586000,50200,3512908,68399.1737089204,50215,20
50399,27,50300,1586000,50301,3512784,68275.1737089204,50317,18
50500,25,50400,1586000,50401,3513380,68871.1737089204,50414,20
50601,37,50501,1586000,50502,3507660,63151.1737089204,50516,18
50701,36,50601,1586000,50602,3506156,61647.1737089204,50615,26
50803,29,50702,1586000,50703,3510292,65783.1737089204,50717,25
50902,34,50803,1586000,50805,3510292,65783.1737089204,50820,20
51004,30,50903,1586000,50904,3512872,68363.1737089204,50922,25
51105,22,51004,1586000,51005,3513272,68763.1737089204,51019,23
51205,31,51106,1586000,51107,3510512,66003.1737089204,51123,16
51305,25,51205,1586000,51207,3511412,66903.1737089204,51223,22
51406,20,51306,1586000,51307,3512156,67647.1737089204,51321,18
51507,8,51406,1586000,51407,3508704,64195.1737089204,51420,14
51607,35,51507,1586000,51508,3508704,64195.1737089204,51522,7
51708,22,51608,1586000,51608,3511932,67423.1737089204,51622,26
51808,19,51708,1586000,51709,3512772,68263.1737089204,51724,16
51909,26,51808,1586000,51809,3513392,68883.1737089204,51824,16
52009,27,51909,1586000,51910,3513840,69331.1737089204,51927,21
52110,23,52010,1586000,52011,3513840,69331.1737089204,52024,18
52210,25,52110,1586000,52112,3514476,69967.1737089204,52128,17
52311,31,52211,1586000,52212,3514576,70067.1737089204,52225,17
52412,36,52312,1586000,52313,3514824,70315.1737089204,52329,23
52512,22,52412,1586000,52413,3513844,69335.1737089204,52427,24
52614,31,52513,1586000,52514,3513796,69287.1737089204,52530,16
52715,29,52614,1586000,52615,3512960,68451.1737089204,52629,23
52815,25,52716,1586000,52717,3513780,69271.1737089204,52732,20
52916,20,52816,1586000,52817,3514020,69511.1737089204,52830,19
53017,8,52917,1586000,52918,3509184,64675.1737089204,52932,15
53117,33,53018,1586000,53019,3509432,64923.1737089204,53038,8
53218,28,53118,1586000,53119,3513356,68847.1737089204,53135,20
53319,17,53219,1586000,53220,3513756,69247.1737089204,53233,23
53419,33,53319,1586000,53320,3514252,69743.1737089204,53337,15
53520,30,53420,1586000,53421,3514720,70211.1737089204,53435,23
53621,35,53520,1586000,53521,3514720,70211.1737089204,53536,20
53721,17,53621,1586000,53622,3515020,70511.1737089204,53635,25
53822,36,53722,1586000,53723,3515184,70675.1737089204,53737,11
53922,27,53822,1586000,53823,3513896,69387.1737089204,53837,26
54023,24,53923,1586000,53924,3510196,65687.1737089204,53940,21
54124,31,54024,1586000,54025,3511312,66803.1737089204,54039,18
54224,33,54124,1586000,54125,3511020,66511.1737089204,54140,20
54325,17,54225,1586000,54226,3511764,67255.1737089204,54239,24
54425,29,54326,1586000,54326,3511764,67255.1737089204,54348,11
54526,16,54426,1586000,54427,3515236,70727.1737089204,54440,19
54627,29,54527,1586000,54528,3515484,70975.1737089204,54542,11
54727,21,54628,1586000,54629,3515528,71019.1737089204,54643,23
54828,27,54728,1586000,54729,3514832,70323.1737089204,54743,16
54928,25,54828,1586000,54829,3514832,70323.1737089204,54843,20
55029,26,54929,1586000,54930,3515080,70571.1737089204,54944,18
55129,26,55029,1586000,55030,3515328,70819.1737089204,55044,19
55231,29,55130,1586000,55131,3514836,70327.1737089204,55145,18
55332,36,55232,1586000,55233,3515084,70575.1737089204,55249,20
55431,38,55332,1586000,55333,3515184,70675.1737089204,55350,25
55532,32,55432,1586000,55433,3510228,65719.1737089204,55446,27
55634,41,55533,1586000,55534,3512152,67643.1737089204,55550,22
55734,32,55634,1586000,55635,3512008,67499.1737089204,55650,29
55834,22,55734,1586000,55735,3511880,67371.1737089204,55751,22
55935,10,55834,1586000,55835,3515352,70843.1737089204,55849,17
56035,30,55935,1586000,55936,3515600,71091.1737089204,55950,8
56136,25,56035,1586000,56036,3515848,71339.1737089204,56050,23
56236,17,56136,1586000,56137,3513776,69267.1737089204,56156,17
56337,31,56237,1586000,56239,3514520,70011.1737089204,56254,12
56438,35,56338,1586000,56339,3515512,71003.1737089204,56354,23
56538,21,56438,1586000,56439,3515512,71003.1737089204,56453,26
56638,18,56538,1586000,56540,3510924,66415.1737089204,56556,17
56740,28,56639,1586000,56641,3511408,66899.1737089204,56658,13
56840,28,56741,1586000,56742,3514880,70371.1737089204,56759,22
56941,23,56841,1586000,56842,3514540,70031.1737089204,56855,20
57042,36,56942,1586000,56943,3515532,71023.1737089204,56961,16
57143,34,57042,1586000,57043,3516080,71571.1737089204,57061,25
57242,33,57143,1586000,57144,3516276,71767.1737089204,57164,23
57343,27,57243,1586000,57244,3516032,71523.1737089204,57257,25
57443,7,57344,1586000,57345,3516280,71771.1737089204,57359,19
57544,31,57444,1586000,57445,3516280,71771.1737089204,57467,5
57645,24,57545,1586000,57546,3516280,71771.1737089204,57563,23
57746,18,57646,1586000,57647,3511444,66935.1737089204,57661,18
57852,36,57747,1586000,57754,3511984,67475.1737089204,57772,15
57947,57,57853,1586000,57854,3512532,68023.1737089204,57877,26
58050,28,57948,1586000,57948,3512980,68471.1737089204,57954,36
58149,38,58051,1586000,58052,3516452,71943.1737089204,58067,22
58251,34,58150,1586000,58152,3516948,72439.1737089204,58169,27
58350,29,58251,1586000,58253,3519412,74903.1737089204,58269,26
58450,19,58350,1586000,58351,3519516,75007.1737089204,58367,21
58551,29,58451,1586000,58452,3519220,74711.1737089204,58466,13
58651,36,58551,1586000,58553,3519096,74587.1737089204,58569,22
58752,30,58652,1586000,58653,3518732,74223.1737089204,58667,24
58856,27,58753,1378000,58754,3519476,74967.1737089204,58769,20
58953,20,58858,1274000,58859,3519476,74967.1737089204,58886,19
59056,28,58954,1586000,58955,3518096,73587.1737089204,58969,11
59157,24,59056,1586000,59057,3516380,71871.1737089204,59071,23
59257,14,59158,1586000,59158,3515908,71399.1737089204,59174,16
59358,26,59258,1586000,59259,3516652,72143.1737089204,59279,11
59459,32,59359,1586000,59360,3516880,72371.1737089204,59376,19
59559,27,59460,1586000,59461,3516340,71831.1737089204,59476,24
59660,23,59560,1586000,59562,3516580,72071.1737089204,59576,17
59760,17,59661,1378000,59662,3513324,68815.1737089204,59678,17
59862,29,59761,1586000,59762,3513764,69255.1737089204,59777,11
59964,28,59863,1586000,59864,3518228,73719.1737089204,59882,21
60063,20,59965,1586000,59966,3517348,72839.1737089204,59981,22
60164,32,60063,1586000,60064,3517240,72731.1737089204,60078,14
60264,35,60165,1586000,60166,3518332,73823.1737089204,60185,23
60365,27,60265,1586000,60266,3518332,73823.1737089204,60282,26
60465,26,60365,1586000,60366,3518824,74315.1737089204,60382,21
60565,18,60465,1586000,60466,3519072,74563.1737089204,60487,19
60666,33,60566,1586000,60567,3518036,73527.1737089204,60581,13
60768,22,60667,1586000,60668,3518184,73675.1737089204,60682,24
60867,18,60769,1586000,60770,3514136,69627.1737089204,60786,18
60968,32,60868,1586000,60869,3514384,69875.1737089204,60891,16
61068,34,60969,1586000,60970,3516120,71611.1737089204,60990,23
61169,25,61069,1586000,61070,3515136,70627.1737089204,61085,24
61269,15,61169,1586000,61171,3518312,73803.1737089204,61188,19
61370,25,61270,1586000,61271,3518808,74299.1737089204,61284,10
61471,27,61371,1586000,61372,3520784,76275.1737089204,61389,20
61572,21,61472,1586000,61474,3521136,76627.1737089204,61488,17
61673,35,61572,1586000,61573,3520276,75767.1737089204,61588,16
61774,36,61674,1586000,61675,3520344,75835.1737089204,61691,25
61874,35,61774,1586000,61775,3519720,75211.1737089204,61792,25
61975,25,61875,1378000,61876,3519968,75459.1737089204,61890,25
62076,22,61975,1586000,61976,3520216,75707.1737089204,61991,18
62176,32,62076,1586000,62078,3517456,72947.1737089204,62099,19
62277,25,62177,1586000,62178,3517488,72979.1737089204,62196,19
62377,19,62278,1586000,62279,3516652,72143.1737089204,62294,19
62428,28,62378,1586000,62379,3517388,72879.1737089204,62396,12
62528,37,62428,1586000,62429,3517636,73127.1737089204,62445,25
62628,29,62529,1586000,62530,3517344,72835.1737089204,62547,25
62729,24,62629,1586000,62631,3518088,73579.1737089204,62647,22
62830,21,62729,1586000,62730,3514072,69563.1737089204,62745,17
62930,24,62830,1586000,62831,3518476,73967.1737089204,62847,16
63032,32,62931,1586000,62932,3519468,74959.1737089204,62952,16
63131,15,63032,1586000,63033,3518980,74471.1737089204,63047,23
63232,34,63132,1586000,63133,3518488,73979.1737089204,63147,12
63333,36,63233,1586000,63234,3519480,74971.1737089204,63249,24
63433,20,63333,1586000,63334,3520224,75715.1737089204,63349,26
63533,27,63434,1586000,63435,3520224,75715.1737089204,63455,15
63635,18,63534,1586000,63535,3519436,74927.1737089204,63551,17
63735,31,63635,1586000,63637,3519684,75175.1737089204,63657,12
63835,25,63735,1586000,63737,3516684,72175.1737089204,63753,23
63936,17,63836,1586000,63837,3515160,70651.1737089204,63850,19
64037,30,63937,1586000,63938,3516716,72207.1737089204,63954,13
64137,29,64037,1586000,64038,3515880,71371.1737089204,64053,23
64237,18,64138,1586000,64139,3516624,72115.1737089204,64153,20
64338,16,64238,1378000,64239,3519848,75339.1737089204,64256,16
64439,19,64338,1586000,64339,3520592,76083.1737089204,64355,10
64539,30,64440,1586000,64442,3522824,78315.1737089204,64456,16
64639,32,64540,1586000,64542,3522772,78263.1737089204,64557,22
64741,34,64641,1586000,64642,3521708,77199.1737089204,64656,23
64841,36,64741,1586000,64743,3522196,77687.1737089204,64756,23
64942,38,64842,1586000,64843,3521460,76951.1737089204,64856,24
65044,33,64943,1586000,64944,3521956,77447.1737089204,64958,26
65142,22,65045,1586000,65047,3520972,76463.1737089204,65062,25
65243,31,65143,1586000,65144,3520924,76415.1737089204,65157,14
65344,26,65244,1586000,65245,3523156,78647.1737089204,65257,24
65444,23,65344,1586000,65345,3522632,78123.1737089204,65360,19
65546,22,65445,1586000,65446,3523128,78619.1737089204,65461,17
65646,36,65547,1586000,65548,3522940,78431.1737089204,65566,18
65747,19,65647,1586000,65648,3512684,68175.1737089204,65661,25
65848,30,65748,858000,65750,3513144,68635.1737089204,65766,13
65948,7,65848,1586000,65849,3517112,72603.1737089204,65863,19
66049,30,65949,1586000,65950,3517608,73099.1737089204,65972,6
66150,37,66050,1586000,66051,3520584,76075.1737089204,66066,23
66250,21,66151,1586000,66152,3513524,69015.1737089204,66168,27
66351,34,66251,1586000,66252,3514020,69511.1737089204,66268,14
66451,41,66352,1586000,66353,3516244,71735.1737089204,66371,28
66552,30,66452,1586000,66453,3516988,72479.1737089204,66466,26
66653,24,66552,1586000,66553,3520708,76199.1737089204,66568,22
66754,37,66654,1586000,66655,3520584,76075.1737089204,66673,16
66858,37,66754,1586000,66756,3522072,77563.1737089204,66771,26
66959,23,66859,1586000,66860,3517648,73139.1737089204,66875,27
67059,24,66959,1586000,66960,3518296,73787.1737089204,66976,15
67159,26,67060,1586000,67061,3519784,75275.1737089204,67076,18
67260,33,67160,1586000,67161,3520528,76019.1737089204,67181,19
67361,18,67261,1586000,67262,3519000,74491.1737089204,67276,24
67461,13,67361,1586000,67362,3522224,77715.1737089204,67378,13
67561,34,67462,1586000,67463,3522472,77963.1737089204,67482,9
67662,31,67562,1586000,67563,3525188,80679.1737089204,67581,25
67763,23,67663,1586000,67664,3526356,81847.1737089204,67679,23
67866,34,67764,1586000,67765,3524540,80031.1737089204,67783,18
67966,33,67866,1586000,67867,3524584,80075.1737089204,67882,24
68066,33,67967,1586000,67968,3524240,79731.1737089204,67983,23
68167,32,68067,1586000,68068,3524488,79979.1737089204,68082,23
68268,40,68168,1586000,68169,3524736,80227.1737089204,68199,24
68368,25,68268,1586000,68269,3523456,78947.1737089204,68278,29
68469,17,68368,1586000,68369,3521568,77059.1737089204,68387,19
68569,33,68469,1586000,68471,3522296,77787.1737089204,68486,16
68669,26,68569,1586000,68570,3523040,78531.1737089204,68586,23
68770,28,68670,1586000,68671,3524056,79547.1737089204,68686,18
68870,17,68770,1586000,68771,3518852,74343.1737089204,68787,19
68971,25,68871,1586000,68872,3518852,74343.1737089204,68885,11
69071,29,68971,1586000,68972,3524012,79503.1737089204,68991,20
69172,19,69072,1586000,69073,3524460,79951.1737089204,69087,19
69272,32,69172,1586000,69173,3525352,80843.1737089204,69192,14
69373,37,69273,1586000,69274,3523432,78923.1737089204,69290,25
69473,24,69373,1586000,69374,3523928,79419.1737089204,69390,25
69574,32,69474,1586000,69475,3524424,79915.1737089204,69493,17
69675,30,69574,1586000,69575,3525396,80887.1737089204,69588,23
69775,33,69676,1586000,69677,3525668,81159.1737089204,69693,20
69875,25,69775,1586000,69777,3519204,74695.1737089204,69792,25
69975,22,69875,1586000,69876,3519504,74995.1737089204,69890,17
70076,30,69976,1586000,69977,3520620,76111.1737089204,69992,16
70176,28,70077,1586000,70078,3521824,77315.1737089204,70093,20
70277,29,70177,1586000,70178,3522072,77563.1737089204,70201,21
70379,11,70277,1586000,70278,3523816,79307.1737089204,70292,23
70478,22,70380,1586000,70381,3524064,79555.1737089204,70400,11
70578,21,70479,1586000,70480,3525056,80547.1737089204,70494,16
70679,17,70579,1586000,70580,3523924,79415.1737089204,70594,16
70780,33,70681,1586000,70682,3524428,79919.1737089204,70698,16
70881,32,70781,1586000,70782,3523516,79007.1737089204,70796,26
70981,31,70881,1586000,70883,3521496,76987.1737089204,70900,20
71082,28,70982,1586000,70983,3525216,80707.1737089204,71000,19
71182,28,71082,1586000,71083,3520080,75571.1737089204,71097,20
71284,37,71183,1586000,71184,3524552,80043.1737089204,71203,21
71383,31,71285,1586000,71286,3522780,78271.1737089204,71303,25
71487,27,71384,1586000,71385,3523744,79235.1737089204,71399,22
71585,27,71488,1586000,71489,3524240,79731.1737089204,71504,20
71688,31,71586,1586000,71587,3524684,80175.1737089204,71604,18
71786,28,71689,1586000,71690,3525420,80911.1737089204,71704,23
71887,14,71787,1586000,71788,3524800,80291.1737089204,71801,19
71987,34,71888,1586000,71890,3525048,80539.1737089204,71913,14
72089,23,71987,1586000,71989,3524952,80443.1737089204,72005,22
72188,20,72090,1586000,72091,3520340,75831.1737089204,72105,18
72290,32,72188,1586000,72189,3520396,75887.1737089204,72206,16
72392,39,72291,1586000,72293,3520000,75491.1737089204,72308,24
72493,23,72392,1586000,72393,3520496,75987.1737089204,72407,24
72593,18,72493,1586000,72495,3523720,79211.1737089204,72510,17
72694,35,72593,1586000,72594,3523720,79211.1737089204,72609,14
72795,32,72694,1586000,72695,3526164,81655.1737089204,72710,25
72895,27,72795,1586000,72796,3525772,81263.1737089204,72814,23
72995,29,72895,1586000,72896,3526268,81759.1737089204,72913,19
73096,31,72996,1586000,72997,3526320,81811.1737089204,73019,21
73196,25,73096,1586000,73098,3524892,80383.1737089204,73117,21
73297,23,73197,1586000,73198,3521192,76683.1737089204,73220,18
73400,27,73297,1586000,73298,3518892,74383.1737089204,73314,16
73498,24,73401,1586000,73402,3524100,79591.1737089204,73426,22
73599,18,73498,1586000,73500,3524560,80051.1737089204,73519,19
73702,30,73600,1586000,73601,3525304,80795.1737089204,73619,12
73802,33,73702,1586000,73704,3525472,80963.1737089204,73733,20
73900,24,73802,1586000,73804,3526092,81583.1737089204,73828,23
74001,26,73901,1586000,73902,3525700,81191.1737089204,73922,19
74101,26,74002,1586000,74003,3521464,76955.1737089204,74023,19
74202,26,74102,1586000,74103,3525700,81191.1737089204,74123,17
74302,27,74202,1586000,74203,3526792,82283.1737089204,74227,18
74403,35,74303,1586000,74304,3527044,82535.1737089204,74338,21
74504,34,74404,1586000,74405,3525392,80883.1737089204,74425,24
74604,28,74505,1586000,74507,3525392,80883.1737089204,74535,24
74705,27,74605,1586000,74606,3525764,81255.1737089204,74615,21
74806,46,74705,1586000,74706,3526412,81903.1737089204,74724,19
74907,55,74807,1586000,74808,3526800,82291.1737089204,74834,31
75007,48,74908,1586000,74909,3522068,77559.1737089204,74952,37
75108,20,75008,1586000,75009,3522240,77731.1737089204,75019,32
75208,30,75110,1586000,75112,3524456,79947.1737089204,75130,17
75309,39,75209,1586000,75210,3525300,80791.1737089204,75230,21
75409,30,75309,1586000,75310,3525796,81287.1737089204,75328,27
75510,24,75410,1586000,75411,3528920,84411.1737089204,75431,20
75611,19,75510,1586000,75511,3527688,83179.1737089204,75527,18
75712,28,75611,1586000,75613,3528304,83795.1737089204,75632,16
75812,23,75713,1586000,75714,3527980,83471.1737089204,75732,18
75913,30,75813,1586000,75814,3528500,83991.1737089204,75836,15
76013,40,75914,1586000,75915,3528008,83499.1737089204,75935,23
76114,36,76013,1586000,76016,3520660,76151.1737089204,76033,28
76214,24,76114,1586000,76115,3510416,65907.1737089204,76134,27
76315,18,76215,1586000,76216,3513748,69239.1737089204,76233,18
76416,30,76315,1586000,76316,3514492,69983.1737089204,76337,12
76516,34,76417,1586000,76418,3516972,72463.1737089204,76443,22
76618,18,76517,1586000,76518,3513968,69459.1737089204,76534,24
76717,20,76619,1586000,76626,3513768,69259.1737089204,76643,16
76818,39,76718,1586000,76719,3514464,69955.1737089204,76733,15
76918,19,76818,1586000,76819,3513400,68891.1737089204,76833,27
77019,16,76919,1586000,76920,3508616,64107.1737089204,76934,15
77119,29,77019,1586000,77020,3507580,63071.1737089204,77034,11
77220,22,77120,1586000,77121,3512284,67775.1737089204,77135,22
77322,31,77222,1586000,77223,3512040,67531.1737089204,77240,18
77421,34,77323,1586000,77324,3511448,66939.1737089204,77342,21
77523,45,77421,1586000,77422,3510432,65923.1737089204,77437,26
77624,30,77523,1586000,77524,3509744,65235.1737089204,77538,30
77724,17,77625,1586000,77626,3511340,66831.1737089204,77649,21
77825,32,77724,1586000,77725,3511268,66759.1737089204,77739,13
77925,26,77825,1586000,77826,3510692,66183.1737089204,77844,22
78027,24,77926,1586000,77927,3511040,66531.1737089204,77941,19
78127,32,78027,1586000,78028,3511288,66779.1737089204,78051,17
78227,42,78127,1586000,78128,3511116,66607.1737089204,78142,26
78328,34,78228,1586000,78229,3511780,67271.1737089204,78257,33
78428,23,78328,1586000,78329,3512260,67751.1737089204,78345,22
78529,18,78429,1586000,78430,3508216,63707.1737089204,78444,17
78579,53,78529,1586000,78530,3513176,68667.1737089204,78549,15
78680,24,78580,1586000,78582,3512192,67683.1737089204,78596,40
78780,18,78680,1586000,78682,3511252,66743.1737089204,78700,13
78881,30,78781,1586000,78782,3512132,67623.1737089204,78801,16
78983,35,78882,1586000,78883,3511864,67355.1737089204,78900,20
